epoch,train loss,val loss,train acc,val acc,lr
0,2.006318688392639,1.9096759515149253,0.21986607142857142,0.248464544946957,0.0009999911173852617
1,1.843198265348162,1.8404950158936637,0.29129464285714285,0.28559463986599665,0.0009999644698917172
2,1.790694969041007,1.8001935184001923,0.32700892857142855,0.2936906756002233,0.000999920058571364
3,1.7481573990413122,1.8141501886504037,0.3515625,0.30513679508654384,0.000999857885177485
4,1.7179526771817888,1.7243294503007616,0.36495535714285715,0.34338358458961477,0.0009997779521645793
5,1.6622308662959508,1.6588837504386902,0.3828125,0.36683417085427134,0.0009996802626882652
6,1.5736119747161865,1.6161102184227534,0.4174107142857143,0.39307649357900615,0.0009995648206051562
7,1.5653409617287772,1.7090725898742676,0.3861607142857143,0.34310441094360694,0.000999431630472708
8,1.548002736909049,1.5812935147966658,0.41629464285714285,0.4123394751535455,0.0009992806975490387
9,1.4711921215057373,1.5097467005252838,0.46316964285714285,0.4419318816303741,0.0009991120277927223
10,1.4102647645132882,1.475168832710811,0.48549107142857145,0.4570072585147962,0.0009989256278625513
11,1.387889095715114,1.4535650057452065,0.48325892857142855,0.4419318816303741,0.0009987215051172763
12,1.3605998073305403,1.4067554261003221,0.5055803571428571,0.4701284198771636,0.0009984996676153134
13,1.2702792712620325,1.3170470127037592,0.5435267857142857,0.5134003350083752,0.0009982601241144277
14,1.220599617276873,1.2650660829884666,0.5669642857142857,0.5379676158570631,0.000998002884071386
15,1.218171307018825,1.2414235770702362,0.5446428571428571,0.5432719151312116,0.000997727957641585
16,1.1253069298607963,1.165774221931185,0.5982142857142857,0.5675600223338917,0.0009974353556786496
17,1.147295551640647,1.2490881383419037,0.5892857142857143,0.5245672808486879,0.0009971250897340038
18,1.095251704965319,1.1933357140847616,0.5904017857142857,0.5513679508654383,0.000996797172056416
19,1.2191435439246041,1.1640808539731162,0.5412946428571429,0.5522054718034618,0.000996451615591515
20,1.1740138019834245,1.3209342999117715,0.5502232142857143,0.5064209938581797,0.000996088433981278
21,1.176441720553807,1.1645970898015159,0.5435267857142857,0.5675600223338917,0.000995707641563493
22,1.093705177307129,1.23143013886043,0.5926339285714286,0.5477386934673367,0.000995309253371193
23,1.0445664184434074,1.0922567823103495,0.5982142857142857,0.6044109436069235,0.0009948932851320611
24,0.9793483529772077,1.034050743494715,0.6395089285714286,0.5988274706867671,0.000994459753267812
25,0.9512455122811454,1.0411595127412252,0.6328125,0.6055276381909548,0.0009940086748935406
26,0.9659856642995562,1.1319391110113688,0.6383928571428571,0.5664433277498604,0.000993540067817049
27,0.9656976887157985,1.0796956207071031,0.6283482142857143,0.6002233389168062,0.0009930539505381424
28,0.9553664241518293,1.0573364687817437,0.6261160714285714,0.585427135678392,0.0009925503422478982
29,0.9423214793205261,1.0188171097210474,0.6529017857142857,0.6085985482970407,0.00099202926282791
30,0.9035915732383728,0.9946775031941277,0.6506696428571429,0.6228364042434394,0.0009914907328495003
31,0.8676936541284833,0.9661048821040562,0.6674107142857143,0.6303740926856505,0.000990934773572911
32,0.8563969816480365,1.0443139033658164,0.6707589285714286,0.6155778894472361,0.0009903614069464624
33,0.8716562134878976,1.0179685354232788,0.6662946428571429,0.6074818537130094,0.000989770655605687
34,0.8838994673320225,0.9761162676981517,0.6618303571428571,0.6286990508096035,0.0009891625428724363
35,0.8498031582151141,0.9575240931340626,0.6662946428571429,0.6362367392518147,0.0009885370927539597
36,0.8034268532480512,1.0082147547176905,0.6930803571428571,0.6225572305974316,0.000987894329941957
37,0.9519972290311541,1.0455866413457053,0.6450892857142857,0.612786152987158,0.0009872342798116032
38,0.896335848740169,0.9687871634960175,0.6651785714285714,0.6351200446677834,0.0009865569684205475
39,0.8883899109704154,1.9562150027070726,0.6707589285714286,0.38107202680067004,0.000985862422507884
40,1.647425617490496,1.6124583738190787,0.43973214285714285,0.4271356783919598,0.0009851506694930957
41,1.442534191267831,1.38517364859581,0.4888392857142857,0.5002791736460078,0.0009844217374749733
42,1.27316073008946,1.2907670097691673,0.5245535714285714,0.5078168620882189,0.0009836756552305044
43,1.1723250831876482,1.2263039903981345,0.5491071428571429,0.536571747627024,0.0009829124522137385
44,1.113643263067518,1.2755271451813834,0.5691964285714286,0.5161920714684534,0.0009821321585546244
45,1.0955101336751665,1.1673240746770586,0.6004464285714286,0.5787269681742043,0.0009813348050578192
46,1.0254803555352348,1.1142728988613402,0.6194196428571429,0.5954773869346733,0.0009805204232014738
47,0.9763011932373047,1.0859133814062392,0.6439732142857143,0.5904522613065326,0.0009796890451359893
48,0.9427209326199123,1.0679767983300346,0.6450892857142857,0.6072026800670016,0.0009788407036827485
49,0.9083187920706612,1.0223423859902792,0.6696428571428571,0.6261864879955332,0.0009779754323328191
50,0.892020217009953,1.021747623171125,0.6662946428571429,0.6247906197654941,0.0009770932652456326
51,0.868237282548632,0.9750566397394452,0.671875,0.6320491345616974,0.0009761942372476348
52,0.8506530949047634,1.038813516497612,0.6875,0.6130653266331658,0.0009752783838309121
53,0.8788375428744725,0.9661521358149392,0.6607142857142857,0.6404243439419319,0.0009743457411517891
54,0.8997633712632316,0.9959156534501484,0.6450892857142857,0.6261864879955332,0.0009733963460294015
55,0.8493401323046003,0.9592312893697194,0.671875,0.6340033500837521,0.0009724302359442435
56,0.8054397191320147,0.9314373369727816,0.6886160714285714,0.6499162479061976,0.0009714474490366867
57,0.8067789248057774,0.9283271027462823,0.6930803571428571,0.6460078168620882,0.0009704480241054755
58,0.8309970583234515,1.1703352183103561,0.6763392857142857,0.5826353992183138,0.0009694320006061949
59,0.8973003200122288,1.0328334144183569,0.6696428571428571,0.6175321049692909,0.0009683994186497131
60,0.8181337799344744,0.9679952923740659,0.6796875,0.6379117811278615,0.0009673503190005976
61,0.8023355092321124,0.9554749493088041,0.6852678571428571,0.6353992183137912,0.0009662847430755061
62,0.9290956514222282,1.075584305184228,0.6450892857142857,0.602177554438861,0.0009652027329415517
63,0.889438237462725,0.9801291993686131,0.6383928571428571,0.6197654941373534,0.0009641043313146417
64,0.8341520769255502,0.9754891565867833,0.6785714285714286,0.6348408710217756,0.0009629895815577914
