epoch,train loss,val loss,train acc,val acc,lr
0,0.7021026394583962,0.6969118447139345,0.5053030303030303,0.4854207164676479,0.0009999911173852617
1,0.696230335669084,0.6969532740527186,0.5015151515151515,0.5126353790613718,0.0009999644698917172
2,0.6947317719459534,0.6932080984115601,0.5121212121212121,0.5101360733129686,0.000999920058571364
3,0.6925903233614835,0.6933719084180635,0.5053030303030303,0.506803665648431,0.000999857885177485
4,0.6928162358023904,0.6929075985119261,0.5060606060606061,0.5126353790613718,0.0009997779521645793
5,0.6948632326993075,0.6932585938223477,0.49772727272727274,0.5165231880033324,0.0009996802626882652
6,0.6935940493236888,0.6947825366053088,0.5106060606060606,0.5129130797000833,0.0009995648206051562
7,0.6920412562110207,0.6929703930328632,0.521969696969697,0.5134684809775063,0.000999431630472708
8,0.6926527456803755,0.6931577345420574,0.5121212121212121,0.5154123854484866,0.0009992806975490387
9,0.693211934783242,0.6945865873632759,0.5196969696969697,0.4990280477645099,0.0009991120277927223
10,0.6930379542437467,0.6950226426124573,0.5318181818181819,0.5126353790613718,0.0009989256278625513
11,0.6929688236930154,0.6945689854950741,0.521969696969697,0.5065259650097195,0.0009987215051172763
12,0.6913579431447116,0.6941312325411829,0.5265151515151515,0.5001388503193558,0.0009984996676153134
13,0.6926506540992043,0.6936274972455255,0.5356060606060606,0.5126353790613718,0.0009982601241144277
14,0.693729660727761,0.6930716962649904,0.5189393939393939,0.5126353790613718,0.000998002884071386
15,0.691925276409496,0.6922327362257858,0.5287878787878788,0.5131907803387947,0.000997727957641585
16,0.6909483942118558,0.6927714121752772,0.5325757575757576,0.5131907803387947,0.0009974353556786496
17,0.6902437481013212,0.695089486138574,0.5446969696969697,0.5065259650097195,0.0009971250897340038
18,0.6886161186478355,0.6949500975937679,0.546969696969697,0.5101360733129686,0.000996797172056416
19,0.6923995614051819,0.6928246206250684,0.5189393939393939,0.516245487364621,0.000996451615591515
20,0.6914735869927839,0.6935254993109867,0.5348484848484848,0.5126353790613718,0.000996088433981278
21,0.6908804286609996,0.6928105087115847,0.531060606060606,0.5118022771452374,0.000995707641563493
22,0.6891004063866355,0.693761174021096,0.5553030303030303,0.51985559566787,0.000995309253371193
23,0.685755426233465,0.694656540607584,0.543939393939394,0.5056928630935851,0.0009948932851320611
24,0.6847612261772156,0.6906761383188182,0.5628787878787879,0.5265204109969452,0.000994459753267812
25,0.6783513914455067,0.6919495812777815,0.5522727272727272,0.5226326020549847,0.0009940086748935406
26,0.6740222356536172,0.6883391594064647,0.5674242424242424,0.5481810608164399,0.000993540067817049
27,0.6623125401410189,0.678693715868325,0.5818181818181818,0.5337406276034435,0.0009930539505381424
28,0.6861241459846497,0.6954815819345671,0.5621212121212121,0.4976395445709525,0.0009925503422478982
29,0.6922855919057672,0.6945575619566029,0.5075757575757576,0.5170785892807553,0.00099202926282791
30,0.6880802132866599,0.6933412777966467,0.5446969696969697,0.520410996945293,0.0009914907328495003
31,0.6893927292390303,0.6935794846764927,0.5280303030303031,0.5206886975840045,0.000990934773572911
32,0.6826989596540277,0.6864654380699684,0.5696969696969697,0.5273535129130797,0.0009903614069464624
33,0.669666279445995,0.6730102752817089,0.5651515151515152,0.5845598444876423,0.000989770655605687
34,0.6614586710929871,0.6640054994616015,0.5946969696969697,0.5820605387392391,0.0009891625428724363
35,0.6401429989121177,0.6246493253214606,0.6234848484848485,0.6514856984171064,0.0009885370927539597
36,0.5956377224488691,0.5819844685751816,0.671969696969697,0.6737017495140238,0.000987894329941957
37,0.5700518759814176,0.6848410039112486,0.696969696969697,0.5787281310747014,0.0009872342798116032
38,0.6100332520224832,0.6272180018753841,0.6492424242424243,0.6117745070813663,0.0009865569684205475
39,0.6552431204102256,0.6765354337363407,0.5878787878787879,0.537628436545404,0.000985862422507884
40,0.6442705013535239,0.6301206781946379,0.5977272727272728,0.6112191058039433,0.0009851506694930957
41,0.6135748082941229,0.5988547267584965,0.6462121212121212,0.6592613163010275,0.0009844217374749733
42,0.5695181922479109,0.5954885791087973,0.681060606060606,0.6475978894751457,0.0009836756552305044
43,0.5527701459147714,0.6172357735962704,0.6886363636363636,0.6273257428492085,0.0009829124522137385
44,0.5732013962485574,0.5872081559279869,0.6606060606060606,0.6648153290752569,0.0009821321585546244
45,0.5609470443292097,0.5711201778773604,0.6757575757575758,0.6850874757011941,0.0009813348050578192
46,0.5654040114446119,0.6305775087455223,0.6886363636363636,0.6142738128297696,0.0009805204232014738
47,0.5700097951022062,0.5626184755358202,0.6651515151515152,0.672035545681755,0.0009796890451359893
48,0.5432024706493724,0.5730920577871388,0.6946969696969697,0.680921966120522,0.0009788407036827485
49,0.54984865676273,0.5727663800634187,0.6909090909090909,0.6695362399333519,0.0009779754323328191
50,0.5289670716632496,0.56329545378685,0.7083333333333334,0.682032768675368,0.0009770932652456326
51,0.5678485198454424,0.5768372704242838,0.6643939393939394,0.6767564565398501,0.0009761942372476348
52,0.549646643075076,0.6198112245263725,0.7068181818181818,0.6381560677589558,0.0009752783838309121
53,0.5463270843029022,0.5855967412734854,0.7083333333333334,0.6792557622882532,0.0009743457411517891
54,0.5439801378683611,0.5435662341528925,0.7,0.6989725076367675,0.0009733963460294015
55,0.5383853207934987,0.5372451841831207,0.696969696969697,0.7034157178561511,0.0009724302359442435
56,0.49725359136408026,0.49687071195964155,0.7446969696969697,0.744237711746737,0.0009714474490366867
57,0.5675319622863423,0.574913740158081,0.7098484848484848,0.690919189114135,0.0009704480241054755
58,0.5611667903986844,0.5334725729350386,0.7151515151515152,0.7186892529852819,0.0009694320006061949
59,0.5068479153242978,0.488765157502273,0.7333333333333333,0.7525687309080811,0.0009683994186497131
60,0.45061103864149615,0.4486344898569173,0.7704545454545455,0.7845043043599,0.0009673503190005976
61,0.4159523031928323,0.42357494193932105,0.7954545454545454,0.7958900305470703,0.0009662847430755061
62,0.42668612707744946,0.4455065531977292,0.7803030303030303,0.7861705081921688,0.0009652027329415517
63,0.41717158393426373,0.40949816025536634,0.7992424242424242,0.8036656484309914,0.0009641043313146417
64,0.47697701237418433,0.5101234995085617,0.7689393939393939,0.7633990558178284,0.0009629895815577914
65,0.49230447953397577,0.5174634199717949,0.7681818181818182,0.7161899472368787,0.0009618585276794129
66,0.484815697778355,0.45203304393538113,0.7378787878787879,0.7925576228825326,0.0009607112143315763
67,0.44332475553859363,0.4381955183785537,0.7840909090909091,0.802832546514857,0.000959547686808248
68,0.43580433184450323,0.506329862208202,0.7818181818181819,0.7745070813662871,0.0009583679910435026
69,0.43111203475431964,0.47471823157935306,0.7886363636363637,0.7603443487920022,0.0009571721736097088
70,0.42839680205691943,0.4368297180225109,0.7833333333333333,0.7867259094695918,0.0009559602817156913
71,0.42961613969369367,0.452050911969152,0.7840909090909091,0.7775617883921133,0.000954732363204867
