epoch,train loss,val loss,train acc,val acc,lr
0,2.565468907356262,2.478233218193054,0.1076923076923077,0.09230769230769231,0.0009999911173852617
1,2.4755484461784363,2.4778338074684143,0.08974358974358974,0.1,0.0009999644698917172
2,2.5155956149101257,2.4788729548454285,0.11282051282051282,0.10256410256410256,0.000999920058571364
3,2.4228962063789368,2.4805172085762024,0.10256410256410256,0.10512820512820513,0.000999857885177485
4,2.4605771899223328,2.4795190691947937,0.11538461538461539,0.10512820512820513,0.0009997779521645793
5,2.5456313490867615,2.47716224193573,0.10256410256410256,0.1076923076923077,0.0009996802626882652
6,2.497032940387726,2.476046144962311,0.1,0.10512820512820513,0.0009995648206051562
7,2.427095651626587,2.472607374191284,0.11538461538461539,0.1076923076923077,0.000999431630472708
8,2.541685938835144,2.4718369245529175,0.08717948717948718,0.09230769230769231,0.0009992806975490387
9,2.503213584423065,2.469437539577484,0.09743589743589744,0.08717948717948718,0.0009991120277927223
10,2.443064570426941,2.4648078083992004,0.13846153846153847,0.13333333333333333,0.0009989256278625513
11,2.4956018328666687,2.4683573842048645,0.15384615384615385,0.10512820512820513,0.0009987215051172763
12,2.468630790710449,2.484797716140747,0.12564102564102564,0.10512820512820513,0.0009984996676153134
13,2.4264949560165405,2.4837204217910767,0.11794871794871795,0.12564102564102564,0.0009982601241144277
14,2.312572807073593,2.4825616478919983,0.14615384615384616,0.1,0.000998002884071386
15,2.5197710394859314,2.528132438659668,0.12307692307692308,0.10256410256410256,0.000997727957641585
16,2.367962658405304,2.524558663368225,0.1564102564102564,0.12307692307692308,0.0009974353556786496
17,2.3723233938217163,2.5037710070610046,0.14102564102564102,0.1282051282051282,0.0009971250897340038
18,2.4782369136810303,2.5115304589271545,0.14871794871794872,0.12564102564102564,0.000996797172056416
19,2.494460344314575,2.528485894203186,0.13076923076923078,0.11794871794871795,0.000996451615591515
20,2.403157353401184,2.525362253189087,0.14615384615384616,0.11282051282051282,0.000996088433981278
21,2.4249797463417053,2.5237885117530823,0.16153846153846155,0.07435897435897436,0.000995707641563493
22,2.4946919679641724,2.5071030855178833,0.16923076923076924,0.08974358974358974,0.000995309253371193
23,2.38679701089859,2.4572299122810364,0.15128205128205127,0.11282051282051282,0.0009948932851320611
24,2.454487144947052,2.465675711631775,0.15897435897435896,0.10256410256410256,0.000994459753267812
25,2.4458150267601013,2.498480439186096,0.18717948717948718,0.11794871794871795,0.0009940086748935406
26,2.4227867126464844,2.482143223285675,0.17692307692307693,0.1,0.000993540067817049
27,2.453448712825775,2.452796757221222,0.11282051282051282,0.1076923076923077,0.0009930539505381424
28,2.4138331413269043,2.4307177662849426,0.11794871794871795,0.07948717948717948,0.0009925503422478982
29,2.4440439343452454,2.462701201438904,0.12307692307692308,0.08205128205128205,0.00099202926282791
30,2.3964773416519165,2.5344159603118896,0.16153846153846155,0.08974358974358974,0.0009914907328495003
31,2.3949666619300842,2.520446300506592,0.13333333333333333,0.07692307692307693,0.000990934773572911
32,2.3731070160865784,2.4709291458129883,0.1358974358974359,0.08461538461538462,0.0009903614069464624
33,2.4111021161079407,2.604964554309845,0.13846153846153847,0.08205128205128205,0.000989770655605687
