epoch,train loss,val loss,train acc,val acc,lr
0,3.802334725856781,3.6680575013160706,0.07111111111111111,0.09230769230769231,0.0009999911173852617
1,3.6530206203460693,3.566469728946686,0.09777777777777778,0.12527472527472527,0.0009999644698917172
2,3.5614271759986877,3.5355952382087708,0.11555555555555555,0.12527472527472527,0.000999920058571364
3,3.545890510082245,3.5413920283317566,0.11777777777777777,0.12747252747252746,0.000999857885177485
4,3.520206570625305,3.5278698801994324,0.1288888888888889,0.15384615384615385,0.0009997779521645793
5,3.5158080458641052,3.5135467648506165,0.15777777777777777,0.16043956043956045,0.0009996802626882652
6,3.495701551437378,3.4951979517936707,0.1511111111111111,0.11208791208791209,0.0009995648206051562
7,3.4588853120803833,3.497338652610779,0.13555555555555557,0.1076923076923077,0.000999431630472708
8,3.415736138820648,3.4776558876037598,0.1622222222222222,0.16043956043956045,0.0009992806975490387
9,3.429426610469818,3.4450052976608276,0.14666666666666667,0.17142857142857143,0.0009991120277927223
10,3.3869083523750305,3.4275878071784973,0.17333333333333334,0.16923076923076924,0.0009989256278625513
11,3.303507924079895,3.3994231820106506,0.1688888888888889,0.17802197802197803,0.0009987215051172763
12,3.291947841644287,3.361828088760376,0.19333333333333333,0.1824175824175824,0.0009984996676153134
13,3.243250787258148,3.3095853328704834,0.20222222222222222,0.1912087912087912,0.0009982601241144277
14,3.2303351759910583,3.2768945693969727,0.19111111111111112,0.1912087912087912,0.000998002884071386
15,3.1706934571266174,3.2237055897712708,0.20222222222222222,0.1978021978021978,0.000997727957641585
16,3.0960766673088074,3.1502525210380554,0.22,0.2087912087912088,0.0009974353556786496
17,3.011110246181488,3.139870822429657,0.24,0.22857142857142856,0.0009971250897340038
18,2.9378738403320312,3.0825323462486267,0.26666666666666666,0.23296703296703297,0.000996797172056416
19,2.857755959033966,3.0268868803977966,0.2688888888888889,0.23956043956043957,0.000996451615591515
20,2.7839338183403015,2.9351927042007446,0.2777777777777778,0.26153846153846155,0.000996088433981278
21,2.752018630504608,2.9318498373031616,0.2911111111111111,0.26593406593406593,0.000995707641563493
22,2.651923179626465,2.8821418285369873,0.31777777777777777,0.2703296703296703,0.000995309253371193
23,2.608582019805908,2.800948917865753,0.32,0.2967032967032967,0.0009948932851320611
24,2.565333366394043,2.785549759864807,0.32,0.3076923076923077,0.000994459753267812
25,2.617007851600647,2.848589539527893,0.3088888888888889,0.27692307692307694,0.0009940086748935406
26,2.605193078517914,2.734320104122162,0.29555555555555557,0.3098901098901099,0.000993540067817049
27,2.507986605167389,2.680432617664337,0.31333333333333335,0.31868131868131866,0.0009930539505381424
28,2.450309634208679,2.775727152824402,0.3288888888888889,0.31868131868131866,0.0009925503422478982
29,2.4370625615119934,2.723136246204376,0.33555555555555555,0.3120879120879121,0.00099202926282791
30,2.3739031553268433,2.658071994781494,0.34444444444444444,0.31648351648351647,0.0009914907328495003
31,2.321129262447357,2.589653253555298,0.37333333333333335,0.37142857142857144,0.000990934773572911
32,2.2234601974487305,2.639910399913788,0.36666666666666664,0.34945054945054943,0.0009903614069464624
33,2.218191683292389,2.5538976192474365,0.37555555555555553,0.3648351648351648,0.000989770655605687
34,2.1657091975212097,2.5194272994995117,0.38222222222222224,0.3824175824175824,0.0009891625428724363
35,2.1213744282722473,2.508765935897827,0.41555555555555557,0.36923076923076925,0.0009885370927539597
36,2.096492737531662,2.5198352932929993,0.3844444444444444,0.37362637362637363,0.000987894329941957
37,2.074053645133972,2.5457295179367065,0.4222222222222222,0.36923076923076925,0.0009872342798116032
38,2.100069433450699,2.5660663843154907,0.4022222222222222,0.34505494505494505,0.0009865569684205475
39,2.076805591583252,2.5656310319900513,0.37555555555555553,0.34505494505494505,0.000985862422507884
40,2.0588547587394714,2.4794076681137085,0.4066666666666667,0.3758241758241758,0.0009851506694930957
41,2.022630214691162,2.4851843118667603,0.40444444444444444,0.37142857142857144,0.0009844217374749733
42,1.9837501049041748,2.4062090516090393,0.4266666666666667,0.41318681318681316,0.0009836756552305044
43,1.9477092027664185,2.4517593383789062,0.45555555555555555,0.4065934065934066,0.0009829124522137385
44,1.9065825045108795,2.4251065254211426,0.4577777777777778,0.4021978021978022,0.0009821321585546244
45,1.8133841156959534,2.371134638786316,0.4888888888888889,0.4021978021978022,0.0009813348050578192
46,1.8157710134983063,2.3903464674949646,0.47555555555555556,0.3868131868131868,0.0009805204232014738
47,1.7321428656578064,2.366055905818939,0.5,0.4,0.0009796890451359893
48,1.7147334218025208,2.378819227218628,0.5088888888888888,0.4065934065934066,0.0009788407036827485
49,1.7459563314914703,2.3296335339546204,0.5044444444444445,0.41318681318681316,0.0009779754323328191
50,1.7201963067054749,2.3111929297447205,0.5333333333333333,0.4153846153846154,0.0009770932652456326
51,1.6735911071300507,2.3365760445594788,0.5488888888888889,0.4021978021978022,0.0009761942372476348
