epoch,train_loss,val_loss,train_acc,val_acc,lr
0,2.3318026065826416,2.6387362480163574,0.22678571939468384,0.04260354861617088,0.0009998579
1,1.6031482219696045,2.6346471309661865,0.44285714626312256,0.04319526627659798,0.0009992807
2,1.3512088060379028,2.634688377380371,0.5589285492897034,0.04497041553258896,0.0009982601
3,1.167197346687317,2.636446237564087,0.6267856955528259,0.045562129467725754,0.0009967972
4,0.9176485538482666,2.6349785327911377,0.7124999761581421,0.059763312339782715,0.0009948934
5,0.8166660666465759,2.6385204792022705,0.7250000238418579,0.08816567808389664,0.0009925504
6,0.6819111704826355,2.6425278186798096,0.7892857193946838,0.04497041553258896,0.0009897707
7,0.5878686308860779,2.646902084350586,0.8374999761581421,0.0615384615957737,0.0009865571
8,0.49644023180007935,2.6497535705566406,0.8482142686843872,0.0609467439353466,0.0009829125
9,0.40762782096862793,2.660784959793091,0.8803571462631226,0.06035503000020981,0.0009788407
10,0.3330772817134857,2.66796875,0.9142857193946838,0.0609467439353466,0.0009743458
11,0.31316983699798584,2.6729519367218018,0.9142857193946838,0.0609467439353466,0.00096943206
12,0.2807943522930145,2.686079740524292,0.925000011920929,0.058579880744218826,0.0009641043
13,0.2934248149394989,2.6754815578460693,0.9107142686843872,0.0609467439353466,0.00095836807
14,0.28683599829673767,2.700300455093384,0.9214285612106323,0.059763312339782715,0.00095222873
15,0.21730048954486847,2.692957878112793,0.9410714507102966,0.0609467439353466,0.0009456924
16,0.19850850105285645,2.6995832920074463,0.949999988079071,0.0615384615957737,0.0009387656
17,0.1655433624982834,2.718369960784912,0.9696428775787354,0.0615384615957737,0.0009314551
18,0.1488361656665802,2.719475269317627,0.9624999761581421,0.0615384615957737,0.0009237682
19,0.10506904870271683,2.723930597305298,0.9857142567634583,0.0615384615957737,0.0009157124
20,0.09227924048900604,2.711209774017334,0.9910714030265808,0.0615384615957737,0.0009072957
21,0.08558677136898041,2.721652030944824,0.9910714030265808,0.0615384615957737,0.0008985264
22,0.07253378629684448,2.7178843021392822,0.9892857074737549,0.0615384615957737,0.0008894132
23,0.09221617877483368,2.7432281970977783,0.9785714149475098,0.0615384615957737,0.00087996497
24,0.08967892080545425,2.738734483718872,0.987500011920929,0.0615384615957737,0.0008701911
25,0.07694418728351593,2.7420527935028076,0.987500011920929,0.0615384615957737,0.00086010125
26,0.0637829378247261,2.7482566833496094,0.9928571581840515,0.0615384615957737,0.00084970536
27,0.05101682245731354,2.756312131881714,0.9982143044471741,0.0615384615957737,0.0008390137
28,0.04433052986860275,2.759676694869995,0.9946428537368774,0.0721893459558487,0.00082803686
29,0.03677789866924286,2.7383768558502197,0.9982143044471741,0.07455621659755707,0.0008167856
30,0.037613194435834885,2.787254810333252,1.0,0.0923076942563057,0.00080527103
31,0.03128843009471893,2.766472101211548,0.9982143044471741,0.0923076942563057,0.0007935046
32,0.03205407038331032,2.7823269367218018,1.0,0.09349112212657928,0.0007814978
33,0.027925021946430206,2.797764539718628,0.9982143044471741,0.0923076942563057,0.0007692626
34,0.029839148744940758,2.7833595275878906,0.9964285492897034,0.09408283978700638,0.00075681094
35,0.032726697623729706,2.8198115825653076,0.9964285492897034,0.09526627510786057,0.00074415526
36,0.028219236060976982,2.7901058197021484,0.9964285492897034,0.09349112212657928,0.0007313079
37,0.024194220080971718,2.799989700317383,1.0,0.09289941191673279,0.0007182816
38,0.020796215161681175,2.8215177059173584,1.0,0.09408283978700638,0.00070508936
39,0.01752161607146263,2.805194616317749,1.0,0.09289941191673279,0.00069174386
40,0.01693974807858467,2.835814952850342,1.0,0.0917159765958786,0.0006782587
41,0.015004988759756088,2.867159128189087,1.0,0.07810650765895844,0.00066464685
42,0.013314309529960155,2.8220293521881104,1.0,0.08520709723234177,0.00065092184
43,0.013402729295194149,2.810410737991333,1.0,0.08579881489276886,0.0006370973
44,0.013168525882065296,2.835329294204712,1.0,0.07928994297981262,0.0006231867
45,0.01372717134654522,2.835789680480957,1.0,0.08402366936206818,0.00060920394
46,0.012189091183245182,2.844747543334961,1.0,0.08343195170164108,0.00059516274
47,0.011169114150106907,2.8266379833221436,1.0,0.08520709723234177,0.000581077
48,0.011007632128894329,2.842818021774292,1.0,0.08520709723234177,0.00056696055
49,0.010087715461850166,2.8599603176116943,1.0,0.08579881489276886,0.0005528274
50,0.01091963890939951,2.8736889362335205,1.0,0.08520709723234177,0.0005386914
51,0.009970064274966717,2.8615031242370605,1.0,0.08047337085008621,0.0005245667
52,0.009600440971553326,2.8628880977630615,1.0,0.07633136212825775,0.00051046704
53,0.009740233421325684,2.8590846061706543,1.0,0.07751478999853134,0.00049640617
54,0.008772624656558037,2.8530397415161133,1.0,0.08520709723234177,0.00048239843
55,0.008992918767035007,2.8411741256713867,1.0,0.08461538702249527,0.00046845735
56,0.008901366963982582,2.841336965560913,1.0,0.07573964446783066,0.0004545967
57,0.009049644693732262,2.855207920074463,1.0,0.07455621659755707,0.00044083034
58,0.008401196449995041,2.8839972019195557,1.0,0.07455621659755707,0.00042717165
59,0.008641582913696766,2.8890464305877686,1.0,0.07514792680740356,0.00041363406
60,0.008226190693676472,2.8551650047302246,1.0,0.07573964446783066,0.00040023113
61,0.007634708657860756,2.815856695175171,1.0,0.07810650765895844,0.00038697605
62,0.008089123293757439,2.808227062225342,1.0,0.07751478999853134,0.0003738818
63,0.008426583372056484,2.7969868183135986,1.0,0.07751478999853134,0.00036096142
64,0.008006637915968895,2.7960948944091797,1.0,0.07692307978868484,0.00034822756
65,0.008671842515468597,2.789900779724121,1.0,0.07692307978868484,0.00033569272
66,0.007903213612735271,2.7862026691436768,1.0,0.07928994297981262,0.00032336943
67,0.008278639055788517,2.7806198596954346,1.0,0.0816568061709404,0.00031126995
68,0.00758123304694891,2.769254446029663,1.0,0.08224852383136749,0.00029940595
