,train loss,val loss,train acc,val acc,lr
0,1.694386238711221,1.6824209787806526,0.4974232578982747,0.4994164181040073,0.001
1,1.5836126140185764,1.595565643466887,0.590634102621555,0.5754117494488393,0.001
2,1.5247224501201084,1.5720671864806628,0.6510194936141609,0.6023862015302814,0.001
3,1.511707489831107,1.5778498493257116,0.6588617521846292,0.6061470626377902,0.001
4,1.495888022014073,1.5548742657802144,0.6763387855702442,0.6080923356244327,0.001
5,1.4726338131087167,1.5648528611073729,0.7022182388527896,0.5990143950201011,0.001
6,1.4513779384749277,1.5306361425118369,0.7211516916872059,0.6248216833095578,0.001
7,1.4369109051568167,1.5314521965433339,0.7390768541339906,0.6323434055245752,0.001
8,1.4180078285081046,1.5201843996516993,0.7578982747031145,0.6389573336791596,0.001
9,1.409144139289856,1.5028892032435683,0.761931436253641,0.6751394112307094,0.001
10,1.4045196277754648,1.521232130097561,0.7675330495182613,0.6528336143172092,0.001
11,1.3913482938494002,1.4855770869333236,0.781873179475689,0.6869407340163403,0.001
12,1.388768138204302,1.5121335142948589,0.7850100829038763,0.6577616392167034,0.001
13,1.3802585141999382,1.4977262645471292,0.7926282769437598,0.6759175204253663,0.001
14,1.381557173388345,1.481332923545212,0.7900515348420345,0.6897938010634159,0.001
15,1.374556875228882,1.4705094665777487,0.7981178579430876,0.7069122033458696,0.001
16,1.3657811965261186,1.4847979232913158,0.8075285682276495,0.6860329399559072,0.001
17,1.3602275592940194,1.4754051478182684,0.8125700201658077,0.7027622876410323,0.001
18,1.354669305256435,1.4659281304625214,0.822876988572709,0.7127480223057969,0.001
19,1.3540419697761537,1.4925078231780255,0.8232130853685862,0.6834392426403839,0.001
20,1.3488246934754509,1.4671872189787567,0.8283665695720367,0.7031513422383607,0.001
21,1.3406836015837533,1.490794439784816,0.8357606990813354,0.6809752301906368,0.001
22,1.334666907787323,1.4717555476016686,0.8409141832847861,0.6957593048891194,0.001
23,1.334944372517722,1.4833361086298207,0.8400179251624468,0.6877188432109973,0.001
24,1.333488745348794,1.4747349180159022,0.8395697961012771,0.6916093891842822,0.001
25,1.334023060117449,1.4676635558487938,0.839793860631862,0.6996498508624044,0.001
26,1.3299448302813939,1.4685249621750878,0.8429307640600493,0.6979639476073142,0.001
27,1.3264991777283806,1.4955779274956125,0.8457315706923594,0.6670989495525872,0.001
28,1.3285803948129926,1.493918327034497,0.8410262155500784,0.6757878355595902,0.001
29,1.3244765383856638,1.4406454367715804,0.8466278288146987,0.7281805213331605,0.001
30,1.3245315619877407,1.4819303887789366,0.8471879901411606,0.6807158604590844,0.001
31,1.3202821816716874,1.4931058766411953,0.8503248935693479,0.6730644533782908,0.001
32,1.3213885239192418,1.4653298932997907,0.847860183732915,0.6986123719361951,0.001
33,1.3188507829393659,1.4703069710340657,0.8543580551198745,0.6982233173388666,0.001
34,1.31806457894189,1.4743402610059644,0.8523414743446113,0.6900531707949682,0.001
35,1.3255768316132681,1.4923915061794344,0.8457315706923594,0.6752690960964856,0.001
36,1.3180151905332294,1.5024611519985511,0.8527896034057809,0.6591881727402412,0.001
37,1.3160974638802665,1.473990198041572,0.8521174098140264,0.6897938010634159,0.001
38,1.316499936580658,1.442420865668625,0.8521174098140264,0.7228634418363377,0.001
39,1.3140864508492607,1.4809752096895312,0.855590410038091,0.6830501880430554,0.001
40,1.3145608953067234,1.446082875376842,0.8558144745686758,0.716768253144858,0.001
41,1.3156786220414298,1.4787121385824484,0.8527896034057809,0.6848657761639216,0.001
42,1.310996631213597,1.5209849271617952,0.8586152812009858,0.6421994553235637,0.001
43,1.313171022278922,1.4859308942419585,0.8580551198745239,0.6757878355595902,0.001
44,1.3141767910548618,1.4869289769500982,0.8551422809769214,0.6742316171702762,0.001
45,1.310910655770983,1.4771925543175368,0.8583912166704011,0.688237582674102,0.001
46,1.3092880828039988,1.4528058396011103,0.8597356038539099,0.7150823498897678,0.001
47,1.3102113383156913,1.495535186079682,0.8592874747927403,0.6683957982103489,0.001
48,1.3059436747006008,1.487509973713609,0.8633206363432668,0.6731941382440669,0.001
49,1.3075324501310075,1.4659888529386678,0.8611920233027112,0.6957593048891194,0.001
50,1.3100826246397836,1.4611334566210137,0.861416087833296,0.7037997665672416,0.001
51,1.3078959022249494,1.4747897523348448,0.8599596683844948,0.6895344313318635,0.001
52,1.3071315697261265,1.471287528022391,0.8609679587721264,0.6935546621709247,0.001
53,1.3099255476679121,1.4592752964770208,0.8587273134662783,0.7043185060303463,0.001
54,1.305050231729235,1.4730815750653627,0.8651131525879453,0.6895344313318635,0.001
55,1.3056435925619942,1.477794735158076,0.8651131525879453,0.6820127091168461,0.001
56,1.3042465465409414,1.4695629018252012,0.8655612816491149,0.6957593048891194,0.001
57,1.3034497601645334,1.471142170859165,0.8655612816491149,0.6927765529762677,0.001
58,1.3040712220328194,1.4699505977943295,0.8641048622003137,0.6943327713655817,0.001
59,1.3041747008051192,1.4462746147249566,0.8642168944656061,0.7200103747892621,0.001
60,1.3014395884105137,1.4651694610470631,0.8703786690566884,0.6990014265335235,0.001
