,train loss,val loss,train acc,val acc,lr
0,2.483135163784027,2.482790172100067,0.1,0.08974358974358974,0.001
1,2.4743210673332214,2.480059266090393,0.10256410256410256,0.08717948717948718,0.001
2,2.4832207560539246,2.477930009365082,0.11538461538461539,0.08974358974358974,0.001
3,2.477306365966797,2.480217456817627,0.12307692307692308,0.09230769230769231,0.001
4,2.48034006357193,2.474220037460327,0.11538461538461539,0.1,0.001
5,2.4716959595680237,2.4722082018852234,0.1076923076923077,0.13076923076923078,0.001
6,2.4654847979545593,2.4581159949302673,0.13846153846153847,0.17435897435897435,0.001
7,2.457172930240631,2.4454315304756165,0.15384615384615385,0.14102564102564102,0.001
8,2.4622819423675537,2.448191285133362,0.1794871794871795,0.14358974358974358,0.001
9,2.4464165568351746,2.458844244480133,0.13846153846153847,0.15384615384615385,0.001
10,2.4804404377937317,2.4729716181755066,0.1076923076923077,0.16153846153846155,0.001
11,2.467231273651123,2.459315836429596,0.13333333333333333,0.15384615384615385,0.001
12,2.434535026550293,2.4663416743278503,0.17435897435897435,0.15897435897435896,0.001
13,2.463017165660858,2.459521532058716,0.16153846153846155,0.1564102564102564,0.001
14,2.456704318523407,2.4559743404388428,0.14615384615384616,0.16153846153846155,0.001
15,2.4556533694267273,2.4678367972373962,0.15384615384615385,0.15897435897435896,0.001
16,2.4553526043891907,2.454469084739685,0.19487179487179487,0.1564102564102564,0.001
17,2.458118259906769,2.4634920954704285,0.1564102564102564,0.1564102564102564,0.001
18,2.436087429523468,2.447393298149109,0.1717948717948718,0.14871794871794872,0.001
19,2.448378801345825,2.464194893836975,0.15128205128205127,0.1564102564102564,0.001
20,2.4569674730300903,2.4517930150032043,0.1641025641025641,0.15384615384615385,0.001
21,2.41965788602829,2.4599401354789734,0.16923076923076924,0.15128205128205127,0.001
22,2.440951943397522,2.435223162174225,0.1717948717948718,0.15128205128205127,0.001
23,2.4432307481765747,2.4581748843193054,0.1358974358974359,0.14615384615384616,0.001
24,2.445507287979126,2.451642394065857,0.1564102564102564,0.14358974358974358,0.001
25,2.446056544780731,2.4726900458335876,0.16153846153846155,0.13846153846153847,0.001
26,2.4077118635177612,2.475395083427429,0.15128205128205127,0.13846153846153847,0.001
27,2.4413676261901855,2.442221164703369,0.15128205128205127,0.14102564102564102,0.001
28,2.4237828254699707,2.478871762752533,0.14871794871794872,0.14358974358974358,0.001
29,2.43440705537796,2.4533992409706116,0.13846153846153847,0.1564102564102564,0.001
30,2.430151581764221,2.46818470954895,0.17435897435897435,0.15897435897435896,0.001
31,2.431512773036957,2.4706146121025085,0.15384615384615385,0.14615384615384616,0.001
32,2.444315731525421,2.4713955521583557,0.16666666666666666,0.12564102564102564,0.001
33,2.4554001092910767,2.494192063808441,0.1282051282051282,0.11282051282051282,0.001
34,2.4493203163146973,2.494879961013794,0.14871794871794872,0.12564102564102564,0.001
35,2.4682571291923523,2.4358410835266113,0.14358974358974358,0.12051282051282051,0.001
36,2.487441658973694,2.482820451259613,0.12307692307692308,0.12564102564102564,0.001
37,2.4415701627731323,2.4415377378463745,0.14615384615384616,0.13846153846153847,0.001
38,2.460026800632477,2.4533785581588745,0.14871794871794872,0.14102564102564102,0.001
39,2.4153485894203186,2.4394050240516663,0.16153846153846155,0.14358974358974358,0.001
40,2.436165928840637,2.4438506364822388,0.14615384615384616,0.14615384615384616,0.001
41,2.4557180404663086,2.444932997226715,0.15128205128205127,0.14358974358974358,0.001
42,2.45803564786911,2.5356619358062744,0.15384615384615385,0.08717948717948718,0.001
43,2.493461549282074,2.505388021469116,0.08205128205128205,0.08461538461538462,0.001
44,2.5285356044769287,2.5045207738876343,0.07948717948717948,0.08461538461538462,0.001
45,2.4994122982025146,2.5330193042755127,0.08461538461538462,0.08461538461538462,0.001
46,2.5264207124710083,2.521221399307251,0.09230769230769231,0.08461538461538462,0.001
47,2.509990394115448,2.4928510785102844,0.07435897435897436,0.08461538461538462,0.001
48,2.5040324330329895,2.5051942467689514,0.09743589743589744,0.08461538461538462,0.001
49,2.4975972175598145,2.5028775334358215,0.06666666666666667,0.08461538461538462,0.001
50,2.499013364315033,2.4754356741905212,0.07692307692307693,0.08974358974358974,0.001
51,2.478365421295166,2.489537537097931,0.08461538461538462,0.08974358974358974,0.001
52,2.504266679286957,2.494192123413086,0.046153846153846156,0.08974358974358974,0.001
53,2.504073739051819,2.5019680857658386,0.08717948717948718,0.08974358974358974,0.001
54,2.5089662671089172,2.4977368116378784,0.07435897435897436,0.08974358974358974,0.001
55,2.496022939682007,2.485610246658325,0.08205128205128205,0.12307692307692308,0.001
56,2.505805253982544,2.480457842350006,0.08205128205128205,0.08461538461538462,0.001
57,2.4887495040893555,2.49338036775589,0.09230769230769231,0.08461538461538462,0.001
58,2.5069762468338013,2.4923078417778015,0.07948717948717948,0.08717948717948718,0.001
59,2.509522318840027,2.4767456650733948,0.08205128205128205,0.08717948717948718,0.001
60,2.480643093585968,2.4765546917915344,0.08717948717948718,0.08974358974358974,0.001
61,2.5035893321037292,2.492284595966339,0.06666666666666667,0.08974358974358974,0.001
62,2.500210464000702,2.478567123413086,0.07179487179487179,0.1076923076923077,0.001
63,2.4546293020248413,2.484798312187195,0.07692307692307693,0.1282051282051282,0.001
64,2.4927684664726257,2.489804446697235,0.08461538461538462,0.1,0.001
65,2.4620842337608337,2.467231810092926,0.07692307692307693,0.09230769230769231,0.001
66,2.4945380687713623,2.4759233593940735,0.1,0.08974358974358974,0.001
67,2.469560205936432,2.4872142672538757,0.08205128205128205,0.08974358974358974,0.001
68,2.5129507780075073,2.4865647554397583,0.08205128205128205,0.08974358974358974,0.001
69,2.5084460377693176,2.4885541200637817,0.08461538461538462,0.08974358974358974,0.001
70,2.484400987625122,2.487541973590851,0.08205128205128205,0.08974358974358974,0.001
71,2.491380035877228,2.4851837754249573,0.08974358974358974,0.08974358974358974,0.001
72,2.504784345626831,2.484145760536194,0.06923076923076923,0.08974358974358974,0.001
73,2.4981250762939453,2.4836425185203552,0.08974358974358974,0.08974358974358974,0.001
74,2.4941675066947937,2.48371684551239,0.07692307692307693,0.08974358974358974,0.001
75,2.4916157126426697,2.4845919609069824,0.08205128205128205,0.08974358974358974,0.001
76,2.5048474073410034,2.4705615043640137,0.06923076923076923,0.08974358974358974,0.001
77,2.5057536363601685,2.485843241214752,0.05128205128205128,0.08974358974358974,0.001
78,2.483643352985382,2.4906327724456787,0.08974358974358974,0.08974358974358974,0.001
79,2.4774304628372192,2.483073055744171,0.08205128205128205,0.08974358974358974,0.001
80,2.5139848589897156,2.477300524711609,0.05641025641025641,0.08974358974358974,0.001
81,2.495562255382538,2.4817378520965576,0.08717948717948718,0.08974358974358974,0.001
82,2.497049331665039,2.4872756600379944,0.09743589743589744,0.11538461538461539,0.001
83,2.466709017753601,2.4515875577926636,0.08461538461538462,0.11794871794871795,0.001
84,2.484756648540497,2.469083547592163,0.07692307692307693,0.12051282051282051,0.001
85,2.481474995613098,2.471406102180481,0.11538461538461539,0.1564102564102564,0.001
86,2.4648818969726562,2.449522018432617,0.1641025641025641,0.15128205128205127,0.001
87,2.4467015862464905,2.4668405055999756,0.13076923076923078,0.15128205128205127,0.001
88,2.4470139145851135,2.45391309261322,0.15384615384615385,0.1641025641025641,0.001
89,2.421684205532074,2.45628422498703,0.1282051282051282,0.16666666666666666,0.001
90,2.4476253390312195,2.440368354320526,0.14615384615384616,0.16153846153846155,0.001
91,2.4670867919921875,2.424287497997284,0.15897435897435896,0.15384615384615385,0.001
92,2.4743723273277283,2.456471860408783,0.1282051282051282,0.15384615384615385,0.001
93,2.469683587551117,2.464797258377075,0.14871794871794872,0.15897435897435896,0.001
94,2.432442307472229,2.44346684217453,0.16153846153846155,0.15897435897435896,0.001
95,2.4644513726234436,2.43941330909729,0.14615384615384616,0.15897435897435896,0.001
96,2.430962920188904,2.445071816444397,0.1564102564102564,0.16666666666666666,0.001
97,2.427184760570526,2.4613078236579895,0.15384615384615385,0.15897435897435896,0.001
98,2.4414515495300293,2.457260489463806,0.1564102564102564,0.15384615384615385,0.001
99,2.4534587264060974,2.434572696685791,0.16923076923076924,0.1564102564102564,0.001
100,2.4666099548339844,2.4310664534568787,0.14615384615384616,0.15384615384615385,0.001
101,2.4275060296058655,2.4447519779205322,0.1564102564102564,0.15897435897435896,0.001
102,2.428678512573242,2.4528308510780334,0.1564102564102564,0.1564102564102564,0.001
103,2.4590930938720703,2.435603380203247,0.15897435897435896,0.1564102564102564,0.001
104,2.464695453643799,2.4410460591316223,0.18205128205128204,0.15384615384615385,0.001
105,2.4135146141052246,2.427259683609009,0.15128205128205127,0.14102564102564102,0.001
106,2.43399316072464,2.36219722032547,0.17435897435897435,0.1564102564102564,0.001
107,2.461749851703644,2.435757339000702,0.13846153846153847,0.15384615384615385,0.001
108,2.4533846378326416,2.4583584666252136,0.14358974358974358,0.15384615384615385,0.001
109,2.4518972039222717,2.458017945289612,0.15384615384615385,0.15384615384615385,0.001
110,2.419590950012207,2.4397406578063965,0.17692307692307693,0.15384615384615385,0.001
111,2.3981754779815674,2.447339355945587,0.17435897435897435,0.15384615384615385,0.001
112,2.4384231567382812,2.4224297404289246,0.1717948717948718,0.15384615384615385,0.001
113,2.4495131969451904,2.440066695213318,0.15384615384615385,0.15384615384615385,0.001
114,2.434553802013397,2.4449886679649353,0.16153846153846155,0.1564102564102564,0.001
115,2.422179162502289,2.4649714827537537,0.18461538461538463,0.16153846153846155,0.001
116,2.440648913383484,2.4265363812446594,0.17692307692307693,0.1717948717948718,0.001
117,2.4425025582313538,2.433181643486023,0.16153846153846155,0.18205128205128204,0.001
118,2.4442861676216125,2.408208966255188,0.14102564102564102,0.1717948717948718,0.001
119,2.447414457798004,2.4483879804611206,0.14871794871794872,0.16923076923076924,0.001
120,2.390174388885498,2.446232497692108,0.18461538461538463,0.16153846153846155,0.001
121,2.404595196247101,2.467428684234619,0.1641025641025641,0.15384615384615385,0.001
122,2.4193317890167236,2.4451452493667603,0.1717948717948718,0.15897435897435896,0.001
123,2.47358101606369,2.4256383776664734,0.15128205128205127,0.15897435897435896,0.001
124,2.440287232398987,2.467045307159424,0.14358974358974358,0.15897435897435896,0.001
125,2.467001497745514,2.4609972834587097,0.1358974358974359,0.17435897435897435,0.001
126,2.4446411728858948,2.4407366514205933,0.16666666666666666,0.1794871794871795,0.001
127,2.466145873069763,2.4560110569000244,0.13846153846153847,0.08974358974358974,0.001
128,2.518349587917328,2.511711061000824,0.1076923076923077,0.08717948717948718,0.001
129,2.491361916065216,2.493907332420349,0.06923076923076923,0.08717948717948718,0.001
130,2.4946104884147644,2.497385859489441,0.08205128205128205,0.08974358974358974,0.001
131,2.4856967329978943,2.491928815841675,0.08205128205128205,0.08461538461538462,0.001
132,2.486207604408264,2.4700685143470764,0.09230769230769231,0.08717948717948718,0.001
133,2.4964407086372375,2.512886703014374,0.07435897435897436,0.11794871794871795,0.001
