epoch,train loss,val loss,train acc,val acc,lr
0,0.3482715077698231,0.3504384220862875,0.903,0.8921155094094744,0.0009999911173852617
1,0.32226258888840675,0.3383660407698884,0.903,0.8921155094094744,0.0009999644698917172
2,0.32054498232901096,0.342376495502433,0.903,0.8921155094094744,0.000999920058571364
3,0.27864435128867626,0.2360411766840487,0.903,0.8921155094094744,0.000999857885177485
4,0.16384764481335878,0.1492842335482033,0.95,0.9526281635301752,0.0009997779521645793
5,0.15574239380657673,0.14874479858850947,0.944,0.9536015574302401,0.0009996802626882652
6,0.13058077124878764,0.15041448996991527,0.964,0.9532770927968851,0.0009995648206051562
7,0.12433696445077658,0.13472106056858082,0.966,0.9597663854639844,0.000999431630472708
8,0.1138251384254545,0.17747628126217393,0.967,0.9466255678131084,0.0009992806975490387
9,0.12531790882349014,0.12468707128142824,0.96,0.9574951330304997,0.0009991120277927223
10,0.10399111732840538,0.12674698309630764,0.965,0.9498702141466581,0.0009989256278625513
11,0.10003679059445858,0.121610910004499,0.964,0.9527903958468527,0.0009987215051172763
12,0.09905711282044649,0.11004426680049118,0.966,0.9547371836469825,0.0009984996676153134
13,0.07362001738511026,0.08943969338219993,0.971,0.9819922128487995,0.0009982601241144277
14,0.07035012904088944,0.06834005503630151,0.975,0.9839390006489293,0.000998002884071386
15,0.059438263764604926,0.03030699048647467,0.982,0.994646333549643,0.000997727957641585
16,0.033881723415106535,0.035242807671275675,0.993,0.9901038286826735,0.0009974353556786496
17,0.06833679194096476,0.0957544670649329,0.982,0.9709604153147307,0.0009971250897340038
18,0.13256703782826662,0.09739170025806038,0.953,0.9667423750811162,0.000996797172056416
19,0.10083916084840894,0.07345482083607693,0.958,0.9805321219987021,0.000996451615591515
20,0.07028167834505439,0.04805116180558594,0.977,0.9870214146658014,0.000996088433981278
21,0.04090059921145439,0.05482640115506187,0.991,0.9841012329656067,0.000995707641563493
22,0.04744376509916037,0.0474875970952669,0.986,0.9863724853990915,0.000995309253371193
23,0.050205411738716066,0.05829047669219423,0.983,0.9831278390655419,0.0009948932851320611
24,0.026259151054546237,0.026043545093615443,0.996,0.9944841012329656,0.000994459753267812
25,0.02253514766925946,0.040119816815214496,0.996,0.9876703439325114,0.0009940086748935406
26,0.05848829203750938,0.03924937115754096,0.984,0.9883192731992213,0.000993540067817049
27,0.07786216028034687,0.080042394324757,0.977,0.97680077871512,0.0009930539505381424
28,0.06841663410887122,0.06627016119202789,0.981,0.97680077871512,0.0009925503422478982
29,0.04618084756657481,0.05487179647827027,0.984,0.9789097988319273,0.00099202926282791
30,0.03119995165616274,0.034717339490141184,0.994,0.9917261518494485,0.0009914907328495003
31,0.03497092059114948,0.033748826924331336,0.991,0.9920506164828033,0.000990934773572911
32,0.02782890503294766,0.05142066904286645,0.993,0.9870214146658014,0.0009903614069464624
33,0.027583519637119025,0.03137420894273994,0.994,0.9931862426995457,0.000989770655605687
34,0.02870670342235826,0.03127193179133595,0.992,0.9931862426995457,0.0009891625428724363
35,0.04013926477637142,0.06747550591446307,0.987,0.9828033744321869,0.0009885370927539597
36,0.03744922543410212,0.06789572772626974,0.986,0.9784231018818949,0.000987894329941957
37,0.0402031205012463,0.07102446082257191,0.988,0.9771252433484751,0.0009872342798116032
38,0.029920327244326472,0.041311630846134255,0.991,0.9917261518494485,0.0009865569684205475
39,0.022884846199303865,0.043139474171841025,0.995,0.9884815055158988,0.000985862422507884
40,0.02554289880208671,0.038821814605510055,0.993,0.9894548994159637,0.0009851506694930957
41,0.03330675885081291,0.0558487597320761,0.992,0.9866969500324465,0.0009844217374749733
42,0.045312073663808405,0.05386920816892264,0.988,0.9852368591823492,0.0009836756552305044
43,0.023743837315123528,0.04344867642170617,0.994,0.9915639195327709,0.0009829124522137385
44,0.019865652750013396,0.04325696919588562,0.995,0.9888059701492538,0.0009821321585546244
45,0.022532442526426166,0.03840915699090276,0.996,0.9928617780661908,0.0009813348050578192
46,0.019751990417717025,0.041765129302951454,0.995,0.9901038286826735,0.0009805204232014738
47,0.024723736627493054,0.044939326854156594,0.993,0.9888059701492538,0.0009796890451359893
48,0.020366481505334377,0.037923315544707736,0.995,0.9920506164828033,0.0009788407036827485
49,0.02142020163591951,0.04269582542533777,0.995,0.9875081116158339,0.0009779754323328191
50,0.03072631184477359,0.04185019977086661,0.992,0.9901038286826735,0.0009770932652456326
51,0.015739892551209778,0.04893689258594294,0.997,0.9878325762491889,0.0009761942372476348
52,0.018342225346714258,0.04220890684756545,0.995,0.9901038286826735,0.0009752783838309121
