epoch,train loss,val loss,train acc,val acc,lr
0,2.616155683994293,2.4820966720581055,0.14746227709190673,0.192,0.0009999911173852617
1,2.389079749584198,2.2759423732757567,0.24417009602194786,0.256,0.0009999644698917172
2,2.150508393843969,2.076322627067566,0.3045267489711934,0.2864,0.000999920058571364
3,1.9779882530371349,2.096185040473938,0.33539094650205764,0.2832,0.000999857885177485
4,1.8935557901859283,1.7813113451004028,0.3559670781893004,0.4016,0.0009997779521645793
5,1.7683345476786296,1.7009597539901733,0.3868312757201646,0.4064,0.0009996802626882652
6,1.7080195049444835,1.5365802764892578,0.42455418381344306,0.5072,0.0009995648206051562
7,1.5619471768538158,1.5111434698104858,0.47050754458161864,0.5248,0.000999431630472708
8,1.4899892210960388,1.4726633071899413,0.49725651577503427,0.4832,0.0009992806975490387
9,1.501471072435379,1.3249293565750122,0.47462277091906724,0.5424,0.0009991120277927223
10,1.366208295027415,1.2441505432128905,0.5356652949245542,0.5872,0.0009989256278625513
11,1.345080057779948,1.2503459215164185,0.5116598079561042,0.5888,0.0009987215051172763
12,1.3129061957200368,1.2710868120193481,0.5397805212620027,0.5632,0.0009984996676153134
13,1.2381156086921692,1.117523157596588,0.565843621399177,0.6448,0.0009982601241144277
14,1.2046251197655995,1.1208420872688294,0.5761316872427984,0.6256,0.000998002884071386
15,1.1361404657363892,1.1129070043563842,0.607681755829904,0.6368,0.000997727957641585
16,1.1254507998625438,1.069559395313263,0.6063100137174211,0.6576,0.0009974353556786496
17,1.0852703700462978,1.0791116118431092,0.6227709190672154,0.5888,0.0009971250897340038
18,1.0354396055142085,1.0076658368110656,0.6358024691358025,0.664,0.000996797172056416
19,0.9502780536810557,0.9297327876091004,0.6570644718792867,0.704,0.000996451615591515
20,0.9273811479409536,0.9598348379135132,0.6748971193415638,0.68,0.000996088433981278
21,0.8615235586961111,0.8644541263580322,0.6810699588477366,0.6864,0.000995707641563493
22,0.8180243621269861,0.8746390819549561,0.7050754458161865,0.7168,0.000995309253371193
23,0.7863655189673106,0.868720281124115,0.7167352537722909,0.7008,0.0009948932851320611
24,0.764415850241979,0.8929179668426513,0.7229080932784636,0.7104,0.000994459753267812
25,0.7130732635656992,0.9792931199073791,0.7400548696844993,0.64,0.0009940086748935406
26,0.7796532611052195,0.8179640293121337,0.7208504801097394,0.7088,0.000993540067817049
27,0.7265433520078659,0.8518066048622132,0.7338820301783264,0.6976,0.0009930539505381424
28,0.6552086571852366,0.7691669464111328,0.7496570644718793,0.728,0.0009925503422478982
29,0.625957116484642,0.7716484069824219,0.7757201646090535,0.7184,0.00099202926282791
30,0.6447270760933558,0.7328536629676818,0.7681755829903978,0.752,0.0009914907328495003
31,0.6039022505283356,0.6866753101348877,0.7654320987654321,0.7552,0.000990934773572911
32,0.560369128982226,0.7147393465042114,0.7969821673525377,0.7328,0.0009903614069464624
33,0.5799500818053881,0.7036900103092194,0.7887517146776406,0.752,0.000989770655605687
34,0.5424893870949745,0.670737111568451,0.8127572016460906,0.7504,0.0009891625428724363
35,0.5282053550084432,0.7316494345664978,0.8148148148148148,0.7328,0.0009885370927539597
36,0.5129432206352552,0.730805766582489,0.8292181069958847,0.7424,0.000987894329941957
37,0.5091914062698683,0.6811457395553588,0.8257887517146777,0.7408,0.0009872342798116032
38,0.4803049862384796,0.6886184751987457,0.8257887517146777,0.7472,0.0009865569684205475
39,0.44832412153482437,0.6505483150482178,0.8449931412894376,0.7776,0.000985862422507884
40,0.4213522324959437,0.647490406036377,0.8628257887517147,0.7648,0.0009851506694930957
41,0.4197409227490425,0.7480066061019898,0.8559670781893004,0.72,0.0009844217374749733
42,0.48246340701977414,0.6825929522514343,0.8120713305898491,0.7648,0.0009836756552305044
43,0.3957108159859975,0.629462069272995,0.8655692729766804,0.7808,0.0009829124522137385
44,0.37565667430559796,0.5849197506904602,0.8635116598079561,0.7936,0.0009821321585546244
45,0.322335671633482,0.5891252934932709,0.8957475994513031,0.8064,0.0009813348050578192
46,0.3466736301779747,0.6118035912513733,0.8847736625514403,0.7776,0.0009805204232014738
47,0.33882442365090054,0.6516402244567872,0.8765432098765432,0.7728,0.0009796890451359893
48,0.3196799059708913,0.6835294961929321,0.8786008230452675,0.7632,0.0009788407036827485
49,0.35664353892207146,0.7989531278610229,0.8813443072702332,0.72,0.0009779754323328191
50,0.4744670440753301,0.7436714410781861,0.8209876543209876,0.736,0.0009770932652456326
51,0.4154479429125786,0.6924761235713959,0.850480109739369,0.7456,0.0009761942372476348
52,0.3240255191922188,0.6929602146148681,0.887517146776406,0.7712,0.0009752783838309121
53,0.3154209728042285,0.6367515802383423,0.8991769547325102,0.7728,0.0009743457411517891
54,0.2685775210460027,0.6385542154312134,0.9197530864197531,0.768,0.0009733963460294015
55,0.23953920602798462,0.6333906412124634,0.9224965706447188,0.784,0.0009724302359442435
56,0.22205674151579538,0.6725828528404236,0.9327846364883402,0.7776,0.0009714474490366867
57,0.21948213875293732,0.6239184141159058,0.9327846364883402,0.7776,0.0009704480241054755
58,0.22404011711478233,0.6881336450576783,0.934156378600823,0.7616,0.0009694320006061949
59,0.21095549191037813,0.6691120862960815,0.9314128943758574,0.7776,0.0009683994186497131
60,0.21415332208077112,0.8708811521530151,0.9320987654320988,0.7248,0.0009673503190005976
61,0.3121928038696448,0.7580577611923218,0.8888888888888888,0.7296,0.0009662847430755061
62,0.2457956684132417,0.6835011005401611,0.9170096021947873,0.7664,0.0009652027329415517
63,0.22047590712706247,0.6074625253677368,0.9238683127572016,0.7904,0.0009641043313146417
64,0.18216955413420996,0.6209362626075745,0.9423868312757202,0.784,0.0009629895815577914
65,0.1634722234060367,0.6061676383018494,0.9567901234567902,0.7824,0.0009618585276794129
66,0.17538924949864546,0.5949727118015289,0.948559670781893,0.792,0.0009607112143315763
67,0.1639351329455773,0.6280680179595948,0.9499314128943759,0.7792,0.000959547686808248
68,0.14947662440439066,0.5963399410247803,0.9540466392318244,0.7792,0.0009583679910435026
69,0.1277793701738119,0.6114132583141327,0.9609053497942387,0.7936,0.0009571721736097088
70,0.12821604063113531,0.6287929117679596,0.9622770919067215,0.7904,0.0009559602817156913
71,0.12219255479673545,0.6085776269435883,0.9650205761316872,0.7936,0.000954732363204867
72,0.1289852475747466,0.643494975566864,0.958161865569273,0.792,0.0009534884665533562
73,0.10657833330333233,0.6631421566009521,0.9718792866941015,0.7792,0.0009522286408680687
74,0.10729152833422025,0.6425216794013977,0.9684499314128944,0.7968,0.0009509529358847655
75,0.11078604000310104,0.704836618900299,0.9657064471879286,0.776,0.000949661401966095
76,0.1579344825198253,0.704696774482727,0.9444444444444444,0.768,0.0009483540900996049
