epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.035555556416511536,3.937546730041504,0.001,0.008791209198534489,4.297684192657471
1,0.13777777552604675,3.5788638591766357,0.001,0.008791209198534489,4.106597900390625
2,0.2288888841867447,3.415989398956299,0.001,0.09890110045671463,3.843979597091675
3,0.2822222113609314,3.290708303451538,0.001,0.09450549632310867,3.7494311332702637
4,0.2888889014720917,3.185107946395874,0.001,0.12087912112474442,3.678177833557129
5,0.2822222113609314,3.1149697303771973,0.001,0.1516483575105667,3.6442580223083496
6,0.2866666615009308,3.0466325283050537,0.001,0.11868131905794144,3.6050047874450684
7,0.2911111116409302,2.984625816345215,0.001,0.15824176371097565,3.557056427001953
8,0.2866666615009308,2.9469211101531982,0.001,0.14725275337696075,3.5450973510742188
9,0.30222222208976746,2.8972666263580322,0.001,0.13406594097614288,3.52856707572937
10,0.29777777194976807,2.847682237625122,0.001,0.13846154510974884,3.4815800189971924
11,0.2933333218097687,2.8254783153533936,0.001,0.13846154510974884,3.4668076038360596
12,0.31555554270744324,2.774791717529297,0.001,0.15604396164417267,3.445988655090332
13,0.31111112236976624,2.740476369857788,0.001,0.1538461595773697,3.4257473945617676
14,0.3222222328186035,2.726323127746582,0.001,0.1538461595773697,3.412029981613159
15,0.324444442987442,2.686673164367676,0.001,0.1538461595773697,3.370820999145508
16,0.3288888931274414,2.646205425262451,0.001,0.1516483575105667,3.373236894607544
17,0.35111111402511597,2.6245014667510986,0.001,0.18901099264621735,3.302011728286743
18,0.3488888740539551,2.5913751125335693,0.001,0.14945055544376373,3.3313889503479004
19,0.35777777433395386,2.560257911682129,0.001,0.14505495131015778,3.3494417667388916
20,0.3488888740539551,2.533754587173462,0.001,0.1538461595773697,3.307687520980835
21,0.36666667461395264,2.5043182373046875,0.001,0.10549450665712357,3.3915090560913086
22,0.36222222447395325,2.4747045040130615,0.001,0.10329670459032059,3.3159544467926025
23,0.371111124753952,2.445034980773926,0.001,0.10329670459032059,3.325681447982788
24,0.36888888478279114,2.4140491485595703,0.001,0.10109890252351761,3.350270986557007
25,0.37555554509162903,2.387964963912964,0.001,0.10109890252351761,3.316854238510132
26,0.3911111056804657,2.3652992248535156,0.001,0.0923076942563057,3.3842859268188477
27,0.3844444453716278,2.338754177093506,0.001,0.09450549632310867,3.52174973487854
28,0.3977777659893036,2.323502779006958,0.001,0.12087912112474442,3.2301855087280273
29,0.3955555558204651,2.2963104248046875,0.001,0.09890110045671463,3.2576065063476562
30,0.40888887643814087,2.273191452026367,0.001,0.09450549632310867,3.6191272735595703
31,0.3911111056804657,2.259714126586914,0.001,0.09450549632310867,3.24491024017334
32,0.40444445610046387,2.2347261905670166,0.001,0.09670329838991165,3.3913936614990234
33,0.41777777671813965,2.2216687202453613,0.001,0.09890110045671463,3.365727186203003
34,0.40888887643814087,2.1895105838775635,0.001,0.09890110045671463,3.275887966156006
35,0.42222222685813904,2.170254707336426,0.001,0.09670329838991165,3.2270352840423584
36,0.4266666769981384,2.145946502685547,0.001,0.09670329838991165,3.3817529678344727
37,0.4333333373069763,2.1202423572540283,0.001,0.09670329838991165,3.3350889682769775
38,0.4444444477558136,2.110806703567505,0.001,0.09670329838991165,3.3965203762054443
39,0.4333333373069763,2.089176654815674,0.001,0.10329670459032059,3.283095359802246
40,0.4333333373069763,2.073430061340332,0.001,0.09450549632310867,3.4516336917877197
41,0.4422222077846527,2.0699172019958496,0.001,0.10769230872392654,3.1785788536071777
42,0.46000000834465027,2.048173666000366,0.001,0.12747253477573395,3.17057728767395
43,0.4377777874469757,2.03241229057312,0.001,0.10549450665712357,3.2314066886901855
44,0.4422222077846527,2.01788330078125,0.001,0.1318681389093399,3.2145323753356934
45,0.4555555582046509,1.9892953634262085,0.001,0.14505495131015778,3.121243476867676
46,0.46666666865348816,1.961004376411438,0.001,0.11648351699113846,3.210491180419922
47,0.46888887882232666,1.9412435293197632,0.001,0.1736263781785965,3.0922553539276123
48,0.46888887882232666,1.932569980621338,0.001,0.1428571492433548,3.133538007736206
49,0.47777777910232544,1.9180594682693481,0.001,0.12967033684253693,3.1934847831726074
50,0.47999998927116394,1.8966401815414429,0.001,0.17142857611179352,3.1212074756622314
51,0.47333332896232605,1.9060187339782715,0.001,0.19120879471302032,3.00473690032959
52,0.4955555498600006,1.8833751678466797,0.001,0.17582418024539948,2.9541118144989014
53,0.47333332896232605,1.8680328130722046,0.001,0.21758241951465607,2.9466872215270996
54,0.4933333396911621,1.8548364639282227,0.001,0.14725275337696075,2.964702606201172
55,0.4911110997200012,1.8338321447372437,0.001,0.22637362778186798,2.8589658737182617
56,0.5111111402511597,1.827125072479248,0.001,0.18681319057941437,2.868934392929077
57,0.5066666603088379,1.8217543363571167,0.001,0.2637362778186798,2.7500433921813965
58,0.4955555498600006,1.7961156368255615,0.001,0.2351648360490799,2.7518980503082275
59,0.4977777898311615,1.7777433395385742,0.001,0.21758241951465607,2.841825246810913
60,0.5244444608688354,1.7509000301361084,0.001,0.2153846174478531,2.85897159576416
61,0.5266666412353516,1.7495487928390503,0.001,0.24835164844989777,2.751919746398926
62,0.5088889002799988,1.7656570672988892,0.001,0.21978022158145905,2.7877793312072754
63,0.5066666603088379,1.7605446577072144,0.001,0.24175824224948883,2.822660446166992
64,0.5422222018241882,1.7234740257263184,0.001,0.224175825715065,2.7391014099121094
65,0.5288888812065125,1.7113679647445679,0.001,0.27912089228630066,2.7676706314086914
66,0.5400000214576721,1.6927955150604248,0.001,0.21978022158145905,2.728562116622925
67,0.5444444417953491,1.662538766860962,0.001,0.2527472674846649,2.6765143871307373
68,0.5555555820465088,1.6585867404937744,0.001,0.2439560443162918,2.6200902462005615
69,0.5533333420753479,1.6614705324172974,0.001,0.2835164964199066,2.5765955448150635
70,0.5600000023841858,1.6398036479949951,0.001,0.2659340798854828,2.6332249641418457
71,0.5600000023841858,1.6049753427505493,0.001,0.2725274860858917,2.553560733795166
72,0.5622222423553467,1.6121699810028076,0.001,0.2571428716182709,2.6925883293151855
73,0.5755555629730225,1.6125155687332153,0.001,0.29010990262031555,2.505073070526123
74,0.5911111235618591,1.584386944770813,0.001,0.30109891295433044,2.4445924758911133
75,0.5933333039283752,1.5790704488754272,0.001,0.29230770468711853,2.5256874561309814
76,0.5799999833106995,1.5465881824493408,0.001,0.32307693362236023,2.376584529876709
77,0.5777778029441833,1.5439937114715576,0.001,0.2835164964199066,2.5481789112091064
78,0.602222204208374,1.5142301321029663,0.001,0.3274725377559662,2.403716802597046
79,0.5955555438995361,1.5230543613433838,0.001,0.30109891295433044,2.4548232555389404
80,0.5888888835906982,1.5223071575164795,0.001,0.3054945170879364,2.4501302242279053
81,0.597777783870697,1.500900387763977,0.001,0.33186814188957214,2.3807411193847656
82,0.5799999833106995,1.4934507608413696,0.001,0.3560439646244049,2.3720908164978027
83,0.5888888835906982,1.4915260076522827,0.001,0.3164835274219513,2.4087893962860107
84,0.597777783870697,1.480307936668396,0.001,0.3978022038936615,2.2945404052734375
85,0.6244444251060486,1.475574254989624,0.001,0.30109891295433044,2.4511327743530273
86,0.5933333039283752,1.4716814756393433,0.001,0.38461539149284363,2.255847930908203
87,0.602222204208374,1.4574031829833984,0.001,0.31208792328834534,2.4852662086486816
88,0.6155555844306946,1.4306421279907227,0.001,0.36263737082481384,2.291360378265381
89,0.6044444441795349,1.4312888383865356,0.001,0.3868131935596466,2.2916152477264404
90,0.6244444251060486,1.3995091915130615,0.001,0.41318681836128235,2.1554248332977295
91,0.6333333253860474,1.3835288286209106,0.001,0.38021978735923767,2.280341148376465
92,0.6288889050483704,1.386473298072815,0.001,0.3648351728916168,2.2363297939300537
93,0.6311110854148865,1.379213809967041,0.001,0.3956044018268585,2.285468101501465
94,0.6399999856948853,1.3818800449371338,0.001,0.4153846204280853,2.1107425689697266
95,0.6155555844306946,1.427308201789856,0.001,0.42417582869529724,2.1008412837982178
96,0.6333333253860474,1.3686569929122925,0.001,0.4153846204280853,2.114098072052002
97,0.6399999856948853,1.3416823148727417,0.001,0.45494505763053894,2.059723138809204
98,0.6288889050483704,1.3339061737060547,0.001,0.40439561009407043,2.1635048389434814
99,0.6688888669013977,1.3289515972137451,0.001,0.42417582869529724,2.2188775539398193
100,0.6577777862548828,1.3039274215698242,0.001,0.46593406796455383,2.0124659538269043
101,0.6666666865348816,1.3052994012832642,0.001,0.42417582869529724,2.097266435623169
102,0.6711111068725586,1.2911651134490967,0.001,0.43296703696250916,2.155543565750122
103,0.6511111259460449,1.2750431299209595,0.001,0.4285714328289032,2.0808730125427246
104,0.6822222471237183,1.2703030109405518,0.001,0.4395604431629181,2.1114344596862793
105,0.6800000071525574,1.253584384918213,0.001,0.43296703696250916,2.044422149658203
106,0.6977777481079102,1.2513189315795898,0.001,0.4615384638309479,1.997456431388855
107,0.6822222471237183,1.2509747743606567,0.001,0.45494505763053894,1.9713094234466553
108,0.6777777671813965,1.241042971611023,0.001,0.3978022038936615,2.114520788192749
109,0.6777777671813965,1.2302230596542358,0.001,0.45274725556373596,2.0219037532806396
110,0.6822222471237183,1.228856086730957,0.001,0.4285714328289032,2.042050361633301
111,0.6711111068725586,1.2340975999832153,0.001,0.4615384638309479,1.9108115434646606
112,0.695555567741394,1.2188875675201416,0.001,0.4681318700313568,1.9819051027297974
113,0.6844444274902344,1.2041738033294678,0.001,0.4791208803653717,1.9455337524414062
114,0.7111111283302307,1.1925839185714722,0.001,0.47252747416496277,1.9177137613296509
115,0.7177777886390686,1.1829841136932373,0.001,0.48351648449897766,1.9374682903289795
116,0.7111111283302307,1.1613506078720093,0.001,0.48571428656578064,1.8925468921661377
117,0.699999988079071,1.1511378288269043,0.001,0.450549453496933,2.0042152404785156
118,0.7288888692855835,1.147221326828003,0.001,0.4769230782985687,1.923190712928772
119,0.7222222089767456,1.1600924730300903,0.001,0.4813186824321747,2.0271406173706055
120,0.7155555486679077,1.1456999778747559,0.001,0.5186813473701477,1.8516426086425781
121,0.7088888883590698,1.1581313610076904,0.001,0.3692307770252228,2.126293182373047
122,0.7288888692855835,1.1344131231307983,0.001,0.44835165143013,1.9579671621322632
123,0.699999988079071,1.129585862159729,0.001,0.3978022038936615,2.076237678527832
124,0.7355555295944214,1.1006693840026855,0.001,0.4769230782985687,1.8905022144317627
125,0.7333333492279053,1.125770926475525,0.001,0.3648351728916168,2.1283843517303467
126,0.7288888692855835,1.0794119834899902,0.001,0.44175824522972107,2.038137674331665
127,0.7311111092567444,1.0844473838806152,0.001,0.450549453496933,1.935174584388733
128,0.7444444298744202,1.0804731845855713,0.001,0.4373626410961151,1.943556785583496
129,0.7355555295944214,1.0684062242507935,0.001,0.5054945349693298,1.7683218717575073
130,0.742222249507904,1.0592178106307983,0.001,0.47472527623176575,1.9836832284927368
131,0.746666669845581,1.0550482273101807,0.001,0.44175824522972107,1.8321424722671509
132,0.7377777695655823,1.0470818281173706,0.001,0.49450549483299255,1.844818353652954
133,0.7222222089767456,1.0545527935028076,0.001,0.5274725556373596,1.7554218769073486
134,0.7733333110809326,1.0344288349151611,0.001,0.5186813473701477,1.8355540037155151
135,0.7511110901832581,1.0208920240402222,0.001,0.5054945349693298,1.7703361511230469
136,0.7666666507720947,1.0147496461868286,0.001,0.49450549483299255,1.805122971534729
137,0.7511110901832581,0.989033043384552,0.001,0.5142857432365417,1.7610517740249634
138,0.7488889098167419,1.001516342163086,0.001,0.5428571701049805,1.712174654006958
139,0.757777750492096,0.9775563478469849,0.001,0.5428571701049805,1.7623966932296753
140,0.7755555510520935,0.9806548953056335,0.001,0.5340659618377686,1.7902696132659912
141,0.7622222304344177,0.9932863116264343,0.001,0.5274725556373596,1.7665083408355713
142,0.7711111307144165,1.009993076324463,0.001,0.4923076927661896,1.8530727624893188
143,0.7755555510520935,1.0049115419387817,0.001,0.5406593680381775,1.766631841659546
144,0.7822222113609314,0.9564501047134399,0.001,0.46593406796455383,1.9786404371261597
145,0.7355555295944214,0.9888319969177246,0.001,0.5626373887062073,1.7575538158416748
146,0.7888888716697693,0.9722481966018677,0.001,0.5384615659713745,1.7501845359802246
147,0.7733333110809326,0.9548609256744385,0.001,0.5560439825057983,1.7555757761001587
148,0.7777777910232544,0.9352387189865112,0.001,0.47472527623176575,1.913155436515808
149,0.7955555319786072,0.9389570355415344,0.001,0.5318681597709656,1.6235707998275757
150,0.7688888907432556,0.9443313479423523,0.001,0.5076923370361328,1.7544106245040894
151,0.8111110925674438,0.9169055819511414,0.001,0.5120879411697388,1.7716671228408813
152,0.7933333516120911,0.9089386463165283,0.001,0.5274725556373596,1.7005003690719604
153,0.7822222113609314,0.9073648452758789,0.001,0.4879120886325836,1.8050966262817383
154,0.7733333110809326,0.8990254998207092,0.001,0.5274725556373596,1.747955560684204
155,0.8066666722297668,0.9016146063804626,0.001,0.5296703577041626,1.6763933897018433
156,0.7911111116409302,0.8958877325057983,0.001,0.5032967329025269,1.7448009252548218
157,0.8088889122009277,0.8822417259216309,0.001,0.5296703577041626,1.7970685958862305
158,0.800000011920929,0.8741214871406555,0.001,0.5516483783721924,1.632347583770752
159,0.8022222518920898,0.8518999814987183,0.001,0.5076923370361328,1.7600219249725342
160,0.8155555725097656,0.8684606552124023,0.001,0.5516483783721924,1.6102039813995361
161,0.8111110925674438,0.8578514456748962,0.001,0.5296703577041626,1.6934400796890259
162,0.8111110925674438,0.859558641910553,0.001,0.5516483783721924,1.6691598892211914
163,0.8088889122009277,0.8283844590187073,0.001,0.5538461804389954,1.6540577411651611
164,0.8177777528762817,0.8410466909408569,0.001,0.5714285969734192,1.5894904136657715
165,0.8177777528762817,0.8247482180595398,0.001,0.49670329689979553,1.7893519401550293
166,0.8022222518920898,0.8235053420066833,0.001,0.5230769515037537,1.7043795585632324
167,0.8266666531562805,0.8265272378921509,0.001,0.41098901629447937,2.16977858543396
168,0.8311111330986023,0.8222655057907104,0.001,0.5428571701049805,1.657291054725647
169,0.8266666531562805,0.8217489719390869,0.001,0.450549453496933,1.9590222835540771
170,0.8244444727897644,0.831291913986206,0.001,0.5296703577041626,1.7168030738830566
171,0.8288888931274414,0.7921703457832336,0.001,0.5736263990402222,1.6243821382522583
172,0.8377777934074402,0.8087932467460632,0.001,0.47252747416496277,1.792515754699707
173,0.846666693687439,0.79872727394104,0.001,0.5406593680381775,1.7202266454696655
174,0.804444432258606,0.7974271774291992,0.001,0.5362637639045715,1.731547474861145
175,0.8377777934074402,0.7682568430900574,0.001,0.4307692348957062,1.9870363473892212
176,0.855555534362793,0.7627553343772888,0.001,0.5406593680381775,1.6826317310333252
177,0.8377777934074402,0.776691198348999,0.001,0.5340659618377686,1.7140215635299683
178,0.855555534362793,0.7523078918457031,0.001,0.5824176073074341,1.5781680345535278
179,0.8244444727897644,0.7637208104133606,0.001,0.5978022217750549,1.4951903820037842
180,0.8444444537162781,0.7915613055229187,0.001,0.4263736307621002,2.008878469467163
181,0.8377777934074402,0.7895926237106323,0.001,0.5736263990402222,1.5788581371307373
182,0.8199999928474426,0.7942238450050354,0.001,0.5406593680381775,1.704819679260254
183,0.846666693687439,0.7476751804351807,0.001,0.5538461804389954,1.6766605377197266
184,0.8422222137451172,0.7453257441520691,0.001,0.5604395866394043,1.588054895401001
185,0.8533333539962769,0.7372716069221497,0.001,0.591208815574646,1.5501689910888672
