dataset,accuracy,peak accuracy,train time
ChlorineConcentration,0.5986979166666667,0.6072916666666667,370.3286690711975
ElectricDevices,0.7187135261315004,0.7446504992867332,1367.149178981781
FordA,0.5976117745070814,0.6717578450430436,1309.4610247612
UWaveGestureLibraryAll,0.8777219430485762,0.8863763260748185,1900.9451053142548
