dataset,accuracy,peak accuracy,train time
50words,0.4967032967032967,0.5362637362637362,355.4948556423187
Cricket_X,0.30512820512820515,0.3641025641025641,342.2794418334961
FaceAll,0.6792899408284023,0.6857988165680473,319.8661484718323
NonInvasiveFatalECG_Thorax1,0.756234096692112,0.7653944020356234,3607.019709587097
PhalangesOutlinesCorrect,0.7587412587412588,0.8088578088578089,417.6902117729187
wafer,0.9957819597663855,0.9970798182998053,837.9216573238373
