dataset,accuracy,peak accuracy,train time
StarLightCurves,0.9373482272948033,0.9494900437105391,4665.153445720673
SwedishLeaf,0.8048,0.8256,124.00027275085449
Two_Patterns,0.998,0.998,436.89666199684143
