epoch,train_loss,val_loss,train_acc,val_acc,lr
0,1.1599000692367554,2.248575210571289,0.590452253818512,0.10209102183580399,0
1,0.6468293070793152,2.1772561073303223,0.7512562870979309,0.10168101638555527,0
2,0.5495414733886719,2.1447842121124268,0.767169177532196,0.12997129559516907,0
3,0.4359387457370758,2.080583333969116,0.839195966720581,0.19680197536945343,0
4,0.40929508209228516,2.058788299560547,0.8350083827972412,0.17548175156116486,0
5,0.3664205074310303,1.9490324258804321,0.8517587780952454,0.19024190306663513,0
6,0.3437132239341736,1.634753704071045,0.8601340055465698,0.35875359177589417,0
7,0.3047574758529663,1.7348785400390625,0.8743718862533569,0.30176302790641785,0
8,0.27487802505493164,1.2969696521759033,0.8969849348068237,0.4792948067188263,0
9,0.2158011496067047,1.2786567211151123,0.9195979833602905,0.5182451605796814,0
10,0.21019312739372253,1.3153202533721924,0.927135705947876,0.41697415709495544,0
11,0.19086682796478271,0.9121602177619934,0.928810715675354,0.5932759046554565,0
12,0.2179565727710724,0.8322334289550781,0.9212730526924133,0.6359163522720337,0
13,0.21418870985507965,0.6372164487838745,0.9212730526924133,0.7474374771118164,0
14,0.1844106763601303,0.4811040163040161,0.9304857850074768,0.8269782662391663,0
15,0.16048677265644073,0.483982115983963,0.9413735270500183,0.8183681964874268,0
16,0.14474047720432281,0.45518794655799866,0.9489112496376038,0.8200082182884216,0
17,0.12012169510126114,0.6034350395202637,0.9589614868164062,0.7888478636741638,0
18,0.11385074257850647,0.34947603940963745,0.9606364965438843,0.8589586019515991,0
19,0.10202008485794067,0.2861748933792114,0.9690117239952087,0.9044690728187561,0
20,0.10652539879083633,0.26694345474243164,0.9656616449356079,0.9102091193199158,0
21,0.08847420662641525,0.34107857942581177,0.9731993079185486,0.8671586513519287,0
22,0.08525767177343369,0.25017574429512024,0.9731993079185486,0.9237392544746399,0
23,0.08468038588762283,0.3948042392730713,0.9740368723869324,0.8560885787010193,0
24,0.0939754769206047,0.3314008116722107,0.9715242981910706,0.8745387196540833,0
25,0.07267741858959198,0.2528754770755768,0.9740368723869324,0.9151291251182556,0
26,0.14956583082675934,0.4869708716869354,0.9413735270500183,0.8282082676887512,0
27,0.2565372884273529,0.5105646252632141,0.8936348557472229,0.8146781325340271,0
28,0.25454697012901306,0.4184730648994446,0.9053601622581482,0.8532185554504395,0
29,0.22103677690029144,0.6236606240272522,0.9145728349685669,0.7757277488708496,0
30,0.2239789366722107,0.5629787445068359,0.9120603203773499,0.8056580424308777,0
31,0.22173000872135162,0.5110567808151245,0.9195979833602905,0.8269782662391663,0
32,0.1633566915988922,0.672724723815918,0.9388609528541565,0.8081181049346924,0
33,0.14322929084300995,0.38492676615715027,0.9447236061096191,0.8815088272094727,0
34,0.12315547466278076,0.33576852083206177,0.9547738432884216,0.8950389623641968,0
35,0.1277342587709427,0.37593039870262146,0.9530988335609436,0.8815088272094727,0
36,0.15729042887687683,0.2902205288410187,0.9422110319137573,0.9097990989685059,0
37,0.12251230329275131,0.2989236116409302,0.9556114077568054,0.8925788998603821,0
38,0.07435685396194458,0.2455013394355774,0.9757118821144104,0.9327593445777893,0
39,0.06054915115237236,0.2712897062301636,0.979899525642395,0.9200491905212402,0
40,0.06255342811346054,0.23912012577056885,0.9790619611740112,0.9286592602729797,0
41,0.0560247078537941,0.22339051961898804,0.9765493869781494,0.9356293678283691,0
42,0.04885966703295708,0.24533399939537048,0.9857621192932129,0.9315293431282043,0
43,0.040266960859298706,0.31783527135849,0.9865996837615967,0.9097990989685059,0
44,0.04696309566497803,0.2180425077676773,0.9824120402336121,0.9380893707275391,0
45,0.04770893603563309,0.1898486167192459,0.9907872676849365,0.9491595029830933,0
46,0.030956128612160683,0.20303525030612946,0.9932998418807983,0.9430094361305237,0
47,0.03487175703048706,0.19716030359268188,0.9907872676849365,0.9425994157791138,0
48,0.036460839211940765,0.1958094984292984,0.9874371886253357,0.9487494826316833,0
49,0.044419966638088226,0.2075045108795166,0.9824120402336121,0.9417794346809387,0
50,0.03323306515812874,0.19515784084796906,0.9891121983528137,0.9458794593811035,0
51,0.03098883666098118,0.1958509087562561,0.9916247725486755,0.9450594782829285,0
52,0.03935590386390686,0.2161542922258377,0.9865996837615967,0.9376793503761292,0
53,0.17353715002536774,1.5754530429840088,0.9321607947349548,0.5842558145523071,0
54,0.15910644829273224,1.040837287902832,0.9388609528541565,0.6847068667411804,0
55,0.19911083579063416,1.9629271030426025,0.9304857850074768,0.5424354076385498,0
56,0.17806625366210938,0.42413944005966187,0.9363484382629395,0.8667486906051636,0
57,0.12024485319852829,0.5237635970115662,0.9564489126205444,0.8536285161972046,0
58,0.1706618219614029,0.4708750545978546,0.9355108737945557,0.8413284420967102,0
59,0.14103160798549652,0.3748096227645874,0.9463986754417419,0.8749487400054932,0
60,0.09474645555019379,0.6571481227874756,0.9656616449356079,0.7986879944801331,0
61,0.16666938364505768,1.1214252710342407,0.9304857850074768,0.6883968710899353,0
62,0.13037438690662384,3.844043493270874,0.9556114077568054,0.39565396308898926,0
63,0.11783824861049652,0.7544548511505127,0.9581239819526672,0.7699877023696899,0
64,0.07837817817926407,0.9389750361442566,0.9765493869781494,0.7322673201560974,0
65,0.04583022743463516,1.4223990440368652,0.9849246144294739,0.6527265310287476,0
66,0.03957280516624451,0.37863215804100037,0.9882746934890747,0.8794587850570679,0
67,0.03949717804789543,0.23592643439769745,0.9882746934890747,0.9352193474769592,0
68,0.043544210493564606,0.5249350666999817,0.9849246144294739,0.8499385118484497,0
69,0.026951864361763,0.2189686894416809,0.9916247725486755,0.9425994157791138,0
70,0.026866840198636055,0.2451779544353485,0.9949748516082764,0.9356293678283691,0
71,0.019638460129499435,0.24624525010585785,0.9941373467445374,0.9356293678283691,0
72,0.014970218762755394,0.23271311819553375,0.9974874258041382,0.9364493489265442,0
73,0.024649590253829956,0.22154195606708527,0.9916247725486755,0.9405494332313538,0
74,0.021196618676185608,0.19877134263515472,0.9949748516082764,0.9507995247840881,0
75,0.016484444960951805,0.1948249787092209,0.999162495136261,0.9499794840812683,0
76,0.012086895294487476,0.19902001321315765,0.999162495136261,0.9483394622802734,0
77,0.02174811251461506,0.20188160240650177,0.9924623370170593,0.9475194811820984,0
78,0.016486693173646927,0.19748859107494354,0.9949748516082764,0.9495695233345032,0
79,0.018338095396757126,0.20800386369228363,0.9949748516082764,0.9499794840812683,0
80,0.025290967896580696,1.7417166233062744,0.9907872676849365,0.7064370512962341,0
81,0.05136827379465103,0.30878496170043945,0.9865996837615967,0.9097990989685059,0
82,0.08897985517978668,0.3361814022064209,0.9723618030548096,0.8991389870643616,0
83,0.10170631110668182,0.3945177495479584,0.9656616449356079,0.8835588097572327,0
84,0.13072222471237183,0.6163501739501953,0.9564489126205444,0.8228782415390015,0
85,0.09805160760879517,0.3019069731235504,0.9681742191314697,0.922099232673645,0
86,0.06352286040782928,0.3659410774707794,0.9773869514465332,0.9003689885139465,0
87,0.06648300588130951,0.3386573791503906,0.9765493869781494,0.9118491411209106,0
88,0.06071074679493904,0.3663056492805481,0.979899525642395,0.8987289667129517,0
89,0.04996832087635994,0.3568701446056366,0.9832496047019958,0.9073390960693359,0
90,0.0349799320101738,0.2921443283557892,0.9882746934890747,0.9237392544746399,0
91,0.030715258792042732,0.3085167109966278,0.9907872676849365,0.9225092530250549,0
92,0.019599206745624542,0.4985622763633728,0.9958124160766602,0.8716686964035034,0
93,0.03127794712781906,0.2487330287694931,0.9899497628211975,0.9368593692779541,0
94,0.018412435427308083,0.21520718932151794,0.9949748516082764,0.9483394622802734,0
95,0.011759482324123383,0.2302069216966629,0.9983249306678772,0.9458794593811035,0
96,0.012522095814347267,0.2520560920238495,0.9966499209403992,0.939319372177124,0
97,0.011278970167040825,0.2024306207895279,0.9966499209403992,0.953669548034668,0
98,0.00836309976875782,0.2118137627840042,0.9983249306678772,0.9479295015335083,0
99,0.008038193918764591,0.2119252234697342,0.9974874258041382,0.9516195058822632,0
100,0.005797875579446554,0.2015053778886795,1.0,0.952439546585083,0
101,0.006107226014137268,0.20023345947265625,1.0,0.9495695233345032,0
102,0.006454482674598694,0.1969657987356186,1.0,0.9540795683860779,0
103,0.006280800327658653,0.20097914338111877,1.0,0.9540795683860779,0
104,0.005363089963793755,0.2015448361635208,1.0,0.952439546585083,0
105,0.010067855939269066,0.8299202919006348,0.9983249306678772,0.830258309841156,0
106,0.03634905070066452,0.4908334016799927,0.9891121983528137,0.8728987574577332,0
107,0.03674420714378357,0.24076899886131287,0.9874371886253357,0.9397293925285339,0
108,0.037630610167980194,0.35809051990509033,0.9865996837615967,0.908159077167511,0
109,0.06699422746896744,0.4367375373840332,0.9782244563102722,0.8876588940620422,0
110,0.09163891524076462,0.4097518026828766,0.9681742191314697,0.8970889449119568,0
111,0.090145044028759,0.5440986156463623,0.9673366546630859,0.8528085350990295,0
112,0.07481122016906738,0.4311996400356293,0.9723618030548096,0.894218921661377,0
113,0.06430788338184357,0.3365311324596405,0.9790619611740112,0.9179992079734802,0
114,0.04358363896608353,0.3012131154537201,0.9865996837615967,0.922099232673645,0
115,0.03274783119559288,0.2657971680164337,0.9891121983528137,0.9335793256759644,0
116,0.020241210237145424,0.2349320501089096,0.9924623370170593,0.9438294172286987,0
117,0.014572152867913246,0.23052440583705902,0.9958124160766602,0.9454694390296936,0
118,0.011520221829414368,0.2899440824985504,0.9966499209403992,0.9286592602729797,0
119,0.00997302494943142,0.2110353410243988,0.9983249306678772,0.9483394622802734,0
120,0.005857419688254595,0.22447018325328827,0.9983249306678772,0.9462894797325134,0
121,0.005224969238042831,0.20869910717010498,1.0,0.9503895044326782,0
122,0.006981411948800087,0.21853749454021454,0.9983249306678772,0.9512094855308533,0
123,0.0065383706241846085,0.24518528580665588,0.999162495136261,0.9413694143295288,0
124,0.009301143698394299,0.2245139330625534,0.9974874258041382,0.9479295015335083,0
125,0.005283152684569359,0.22333784401416779,0.999162495136261,0.9483394622802734,0
126,0.005033333320170641,0.22327540814876556,0.999162495136261,0.9483394622802734,0
127,0.0033432485070079565,0.2188378870487213,1.0,0.9491595029830933,0
128,0.003906849306076765,0.23019467294216156,1.0,0.9483394622802734,0
129,0.004190050531178713,0.22264203429222107,0.999162495136261,0.9479295015335083,0
130,0.003768825437873602,0.21856404840946198,1.0,0.9483394622802734,0
131,0.002881319262087345,0.24226875603199005,1.0,0.9446494579315186,0
132,0.003989913500845432,0.21480529010295868,0.999162495136261,0.9520295262336731,0
133,0.005651674699038267,0.2828276455402374,0.9974874258041382,0.9327593445777893,0
134,0.029982101172208786,0.3290395438671112,0.9891121983528137,0.9192292094230652,0
135,0.0388374999165535,0.3458229899406433,0.9840871095657349,0.9175891876220703,0
136,0.05112766474485397,0.347782164812088,0.9857621192932129,0.9011890292167664,0
137,0.06431274861097336,0.7500382661819458,0.9782244563102722,0.8130381107330322,0
138,0.09925933927297592,0.5829431414604187,0.9706867933273315,0.8429684042930603,0
139,0.05088450014591217,0.7582311630249023,0.981574535369873,0.7974579930305481,0
140,0.04048088565468788,0.4025224447250366,0.9857621192932129,0.8880688548088074,0
141,0.031116141006350517,0.30814605951309204,0.9891121983528137,0.9257892370223999,0
142,0.029154881834983826,0.3931531310081482,0.9916247725486755,0.9044690728187561,0
143,0.03597772493958473,0.25808319449424744,0.9916247725486755,0.9368593692779541,0
144,0.015872301533818245,0.25091326236724854,0.9966499209403992,0.9446494579315186,0
145,0.01596015878021717,0.36596065759658813,0.9966499209403992,0.9102091193199158,0
146,0.020492803305387497,0.2454296201467514,0.9941373467445374,0.9442394375801086,0
147,0.005269896704703569,0.2608475387096405,0.999162495136261,0.9397293925285339,0
148,0.004877107683569193,0.22242864966392517,1.0,0.9487494826316833,0
149,0.002661068458110094,0.22366297245025635,1.0,0.9540795683860779,0
150,0.007981881499290466,0.2576903700828552,0.9974874258041382,0.9438294172286987,0
151,0.01074695773422718,0.2435075044631958,0.9949748516082764,0.9479295015335083,0
152,0.005792021751403809,0.21439343690872192,0.9983249306678772,0.9540795683860779,0
153,0.003686545416712761,0.21215279400348663,1.0,0.9561295509338379,0
154,0.0022568150889128447,0.2162674516439438,1.0,0.955719530582428,0
155,0.0022584907710552216,0.21424858272075653,1.0,0.9540795683860779,0
156,0.0029670540243387222,0.21398767828941345,1.0,0.954489529132843,0
157,0.002327926689758897,0.23556086421012878,1.0,0.9503895044326782,0
158,0.003019820898771286,0.2422756552696228,0.999162495136261,0.9499794840812683,0
159,0.03233496844768524,0.5968891382217407,0.9907872676849365,0.8728987574577332,0
160,0.0842055156826973,0.4257088899612427,0.9748743772506714,0.9106190800666809,0
161,0.13096456229686737,0.9718925952911377,0.9522613286972046,0.7474374771118164,0
162,0.14678211510181427,0.4040660262107849,0.9581239819526672,0.8991389870643616,0
163,0.08626316487789154,0.7404212355613708,0.9740368723869324,0.7790077924728394,0
164,0.10137580335140228,0.24988920986652374,0.9606364965438843,0.9319393038749695,0
165,0.06638635694980621,0.8326590061187744,0.979899525642395,0.7851578593254089,0
166,0.04274391382932663,0.2544073164463043,0.9874371886253357,0.937269389629364,0
167,0.027401184663176537,0.28627416491508484,0.9899497628211975,0.9339893460273743,0
168,0.021591562777757645,0.2530409097671509,0.9966499209403992,0.9405494332313538,0
169,0.013520156033337116,0.281467080116272,0.9974874258041382,0.9364493489265442,0
170,0.01689807139337063,0.2748652994632721,0.9966499209403992,0.9307093024253845,0
171,0.012934913858771324,0.2864815294742584,0.9958124160766602,0.9339893460273743,0
172,0.013365879654884338,0.23376815021038055,0.9958124160766602,0.9462894797325134,0
173,0.012998702004551888,0.500568687915802,0.9958124160766602,0.8921689391136169,0
174,0.01309629064053297,0.2196754664182663,0.9958124160766602,0.9471094608306885,0
175,0.00468160817399621,0.22422294318675995,1.0,0.9487494826316833,0
176,0.004231785424053669,0.21204984188079834,0.999162495136261,0.9487494826316833,0
177,0.003651476465165615,0.2159709632396698,1.0,0.9507995247840881,0
178,0.002584773348644376,0.21951553225517273,1.0,0.9503895044326782,0
179,0.0029293615370988846,0.21720059216022491,1.0,0.9520295262336731,0
180,0.0033227703534066677,0.21735690534114838,1.0,0.9512094855308533,0
181,0.0021420661360025406,0.2167438268661499,1.0,0.9512094855308533,0
182,0.003491551149636507,0.21622855961322784,1.0,0.9512094855308533,0
183,0.0038833327125757933,0.22486580908298492,0.999162495136261,0.9483394622802734,0
184,0.004662166815251112,0.2424042671918869,0.999162495136261,0.9430094361305237,0
185,0.006614745128899813,0.24293409287929535,0.9983249306678772,0.9434194564819336,0
186,0.019957968965172768,0.41083240509033203,0.9941373467445374,0.9216892123222351,0
187,0.03352108225226402,0.3392122983932495,0.9865996837615967,0.9253792762756348,0
188,0.02761872485280037,0.3212164342403412,0.9891121983528137,0.9212791919708252,0
189,0.05066364258527756,0.2928690016269684,0.9832496047019958,0.9364493489265442,0
190,0.03465479612350464,2.8854639530181885,0.9874371886253357,0.49528494477272034,0
191,0.02151409350335598,0.34396931529045105,0.9932998418807983,0.9171791672706604,0
192,0.019919784739613533,0.27102240920066833,0.9966499209403992,0.9339893460273743,0
193,0.038649432361125946,1.00998055934906,0.9857621192932129,0.785977840423584,0
194,0.0481414757668972,0.36043381690979004,0.9824120402336121,0.9155391454696655,0
195,0.042414262890815735,0.4062730371952057,0.9882746934890747,0.9024190306663513,0
196,0.01856108568608761,0.29273125529289246,0.9924623370170593,0.9298893213272095,0
197,0.009782292880117893,0.2521618902683258,0.9983249306678772,0.9450594782829285,0
198,0.004126555752009153,0.23100358247756958,1.0,0.953669548034668,0
199,0.0029099390376359224,0.2186228483915329,1.0,0.9528495073318481,0
200,0.002711901441216469,0.23728756606578827,0.999162495136261,0.9503895044326782,0
201,0.0033707446418702602,0.22890633344650269,0.999162495136261,0.9507995247840881,0
202,0.003046201542019844,0.2353205531835556,0.999162495136261,0.9491595029830933,0
203,0.002446672646328807,0.2325715273618698,1.0,0.9499794840812683,0
204,0.0016688547329977155,0.22563455998897552,1.0,0.9520295262336731,0
205,0.002198226051405072,0.22104118764400482,1.0,0.9520295262336731,0
206,0.0014781515346840024,0.22006787359714508,1.0,0.9528495073318481,0
207,0.0015268309507519007,0.2200729101896286,1.0,0.9528495073318481,0
