dataset,accuracy,peak accuracy,train time
ChlorineConcentration,0.6106770833333334,0.6208333333333333,1208.1452188491821
ElectricDevices,0.7268836726753988,0.7535987550252885,3448.1155693531036
FordA,0.6367675645653985,0.6367675645653985,4223.957537889481
