dataset,accuracy,peak accuracy,train time
StarLightCurves,0.9361340456532298,0.9391694997571637,4662.978857278824
SwedishLeaf,0.8496,0.8544,122.40764927864075
Two_Patterns,0.98925,0.99825,432.7202365398407
