epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6674242615699768,0.5879470109939575,0.001,0.5467925667762756,0.6699309349060059
1,0.771212100982666,0.45553058385849,0.001,0.5859483480453491,0.6533055901527405
2,0.789393961429596,0.4036939740180969,0.001,0.526242733001709,0.9770787954330444
3,0.8189393877983093,0.3724571466445923,0.001,0.5648431181907654,0.9645719528198242
4,0.803787887096405,0.40449750423431396,0.001,0.5990002751350403,0.7456833124160767
5,0.8257575631141663,0.3646591007709503,0.001,0.5495695471763611,0.78708416223526
6,0.8325757384300232,0.34880369901657104,0.001,0.5451263785362244,0.8625701069831848
7,0.8704545497894287,0.3214894235134125,0.001,0.5248541831970215,0.8106421828269958
8,0.8772727251052856,0.2983424663543701,0.001,0.4881977140903473,2.257289409637451
9,0.8772727251052856,0.2901647984981537,0.001,0.4951402246952057,1.4061527252197266
10,0.8863636255264282,0.2813893258571625,0.001,0.4876423180103302,2.6285860538482666
11,0.8954545259475708,0.2636468708515167,0.001,0.48736461997032166,2.219627618789673
12,0.8901515007019043,0.266728937625885,0.001,0.4876423180103302,2.6337621212005615
13,0.853787899017334,0.2944599986076355,0.001,0.4876423180103302,2.0529980659484863
14,0.8727272748947144,0.2706640064716339,0.001,0.4906970262527466,1.9259088039398193
15,0.8840909004211426,0.2697664201259613,0.001,0.49041932821273804,2.111922025680542
16,0.8931818008422852,0.25887250900268555,0.001,0.48736461997032166,3.046022891998291
17,0.8977272510528564,0.25972649455070496,0.001,0.4906970262527466,2.10085129737854
18,0.9037878513336182,0.2382594496011734,0.001,0.49430713057518005,2.170772075653076
19,0.9060605764389038,0.23450416326522827,0.001,0.5031935572624207,1.7176579236984253
20,0.8946969509124756,0.24507494270801544,0.001,0.4965287446975708,2.1721107959747314
21,0.8939393758773804,0.24123692512512207,0.001,0.4970841407775879,2.0356085300445557
22,0.9022727012634277,0.23271463811397552,0.001,0.49930575489997864,2.100050687789917
23,0.907575786113739,0.2309855818748474,0.001,0.509580671787262,1.8186352252960205
24,0.9053030014038086,0.22611765563488007,0.001,0.4940294325351715,2.4745523929595947
25,0.9174242615699768,0.21490716934204102,0.001,0.5331852436065674,1.7777005434036255
26,0.9113636612892151,0.21519847214221954,0.001,0.5429047346115112,1.362850308418274
27,0.8999999761581421,0.22217904031276703,0.001,0.5423493385314941,1.4303803443908691
28,0.903030276298523,0.22060398757457733,0.001,0.544293224811554,1.231425166130066
29,0.903030276298523,0.23613448441028595,0.001,0.5084698796272278,2.25655460357666
30,0.9037878513336182,0.2259373962879181,0.001,0.6456539630889893,0.7828347682952881
31,0.9136363863945007,0.20917117595672607,0.001,0.6767564415931702,0.6391098499298096
32,0.903030276298523,0.21516850590705872,0.001,0.5653985142707825,1.5085810422897339
33,0.9174242615699768,0.2080429494380951,0.001,0.6539850234985352,0.8037211298942566
34,0.9159091114997864,0.2029750943183899,0.001,0.6895306706428528,0.6261610984802246
35,0.9121212363243103,0.20266607403755188,0.001,0.7264648675918579,0.4982532262802124
36,0.9015151262283325,0.22214806079864502,0.001,0.6253818273544312,0.9115607738494873
37,0.9113636612892151,0.21002772450447083,0.001,0.7125798463821411,0.5783751010894775
38,0.914393961429596,0.21510231494903564,0.001,0.7442377209663391,0.5034633278846741
39,0.914393961429596,0.20709004998207092,0.001,0.833935022354126,0.35293081402778625
40,0.9060605764389038,0.2049136608839035,0.001,0.7111913561820984,0.6272174715995789
41,0.9121212363243103,0.21151652932167053,0.001,0.805331826210022,0.363943487405777
42,0.9121212363243103,0.21642416715621948,0.001,0.6964731812477112,0.7029705047607422
43,0.9090909361839294,0.20835822820663452,0.001,0.7006387114524841,0.6675032377243042
44,0.9151515364646912,0.20474044978618622,0.001,0.7595112323760986,0.4804036319255829
45,0.9257575869560242,0.19025775790214539,0.001,0.7717300653457642,0.4574128985404968
46,0.9166666865348816,0.1951322853565216,0.001,0.8530963659286499,0.31090715527534485
47,0.9219697117805481,0.19737763702869415,0.001,0.7845042943954468,0.44085022807121277
48,0.9204545617103577,0.20016051828861237,0.001,0.6762010455131531,0.8449012637138367
49,0.9257575869560242,0.19929520785808563,0.001,0.7636767625808716,0.5065242648124695
50,0.9090909361839294,0.20651312172412872,0.001,0.6934185028076172,0.7850137948989868
51,0.9060605764389038,0.2183801531791687,0.001,0.8231046795845032,0.3915405571460724
52,0.9136363863945007,0.20599626004695892,0.001,0.7259094715118408,0.6245068907737732
53,0.9196969866752625,0.19359785318374634,0.001,0.8300471901893616,0.3592674732208252
54,0.9212121367454529,0.18960247933864594,0.001,0.7322965860366821,0.634395182132721
55,0.9310606122016907,0.17841824889183044,0.001,0.9008608460426331,0.23949265480041504
56,0.9219697117805481,0.19135050475597382,0.001,0.794501543045044,0.4383774697780609
57,0.9303030371665955,0.1833125203847885,0.001,0.7642321586608887,0.5285194516181946
58,0.9121212363243103,0.208730548620224,0.001,0.735906720161438,0.7571244239807129
59,0.9303030371665955,0.1803671270608902,0.001,0.8103304505348206,0.39384573698043823
60,0.9295454621315002,0.17681869864463806,0.001,0.8869758248329163,0.26890984177589417
61,0.9265151619911194,0.1783498078584671,0.001,0.8467092514038086,0.3279610872268677
62,0.9303030371665955,0.18599337339401245,0.001,0.7772840857505798,0.497693806886673
63,0.9166666865348816,0.19690239429473877,0.001,0.9030824899673462,0.23138128221035004
64,0.9310606122016907,0.17482778429985046,0.001,0.9044709801673889,0.221303328871727
65,0.9318181872367859,0.1741793304681778,0.001,0.8989169597625732,0.23754651844501495
66,0.9272727370262146,0.17881350219249725,0.001,0.7992224097251892,0.44067955017089844
67,0.9272727370262146,0.1725923866033554,0.001,0.8925298452377319,0.259798526763916
68,0.9310606122016907,0.1788652539253235,0.001,0.8991946578025818,0.232405886054039
69,0.9295454621315002,0.18042689561843872,0.001,0.8916967511177063,0.25115668773651123
70,0.9431818127632141,0.16714054346084595,0.001,0.9061371684074402,0.22354008257389069
71,0.9348484873771667,0.16889674961566925,0.001,0.8181060552597046,0.3914170265197754
72,0.9371212124824524,0.16519291698932648,0.001,0.9072479605674744,0.2200583964586258
73,0.928787887096405,0.16933247447013855,0.001,0.8997500538825989,0.23875033855438232
74,0.9325757622718811,0.16548499464988708,0.001,0.8886420726776123,0.2639324963092804
75,0.9227272868156433,0.1876702457666397,0.001,0.8525409698486328,0.3201081156730652
76,0.9212121367454529,0.1956908255815506,0.001,0.84171062707901,0.36925429105758667
77,0.925000011920929,0.1747908741235733,0.001,0.7086920142173767,0.8536393642425537
78,0.9227272868156433,0.17996928095817566,0.001,0.8439322113990784,0.3654748499393463
79,0.9310606122016907,0.16927725076675415,0.001,0.8794779181480408,0.28211018443107605
80,0.9378787875175476,0.16548605263233185,0.001,0.9055817723274231,0.22374142706394196
81,0.9348484873771667,0.1655251681804657,0.001,0.7528464198112488,0.5968298316001892
82,0.9378787875175476,0.15467692911624908,0.001,0.9053040742874146,0.22961553931236267
83,0.9219697117805481,0.19871781766414642,0.001,0.8300471901893616,0.5000612735748291
84,0.9318181872367859,0.18184608221054077,0.001,0.9066925644874573,0.22315886616706848
85,0.9257575869560242,0.17254981398582458,0.001,0.9058594703674316,0.22689665853977203
86,0.9378787875175476,0.16362161934375763,0.001,0.8344904184341431,0.36281904578208923
87,0.9446969628334045,0.15984033048152924,0.001,0.7986670136451721,0.4712277054786682
88,0.9431818127632141,0.14795584976673126,0.001,0.8475423455238342,0.3484651744365692
89,0.9469696879386902,0.1561966985464096,0.001,0.750902533531189,0.6679080724716187
90,0.9348484873771667,0.16706641018390656,0.001,0.8222715854644775,0.4140777289867401
91,0.9303030371665955,0.18245220184326172,0.001,0.8933629393577576,0.2482243776321411
92,0.9280303120613098,0.1735529899597168,0.001,0.7997778654098511,0.45427942276000977
93,0.9454545378684998,0.1597403734922409,0.001,0.8500416278839111,0.3651236891746521
94,0.9348484873771667,0.1637323945760727,0.001,0.8980838656425476,0.24933534860610962
95,0.9424242377281189,0.14851655066013336,0.001,0.865592896938324,0.30559009313583374
96,0.9386363625526428,0.15553909540176392,0.001,0.8941960334777832,0.2456684708595276
97,0.9371212124824524,0.15072418749332428,0.001,0.8950291872024536,0.25713253021240234
98,0.9416666626930237,0.15209883451461792,0.001,0.8961399793624878,0.2432856261730194
99,0.9318181872367859,0.16515105962753296,0.001,0.8694807291030884,0.3186832070350647
100,0.9469696879386902,0.14537592232227325,0.001,0.9036378860473633,0.23279684782028198
101,0.9318181872367859,0.16683895885944366,0.001,0.9041932821273804,0.23384246230125427
102,0.9151515364646912,0.1929032802581787,0.001,0.8433768153190613,0.3846840262413025
103,0.9280303120613098,0.17052893340587616,0.001,0.742016077041626,0.8916985988616943
104,0.9318181872367859,0.16676709055900574,0.001,0.7850596904754639,0.5306988954544067
105,0.9401515126228333,0.16012799739837646,0.001,0.7925575971603394,0.5364215970039368
106,0.9386363625526428,0.16745786368846893,0.001,0.763399064540863,0.7191190123558044
107,0.9507575631141663,0.14807631075382233,0.001,0.9105803966522217,0.22268684208393097
108,0.9469696879386902,0.144366055727005,0.001,0.8730908036231995,0.31163090467453003
109,0.9515151381492615,0.1376369297504425,0.001,0.8717023134231567,0.3162499666213989
110,0.9340909123420715,0.15871232748031616,0.001,0.8772563338279724,0.3385513722896576
111,0.939393937587738,0.15791136026382446,0.001,0.810052752494812,0.46104371547698975
112,0.9492424130439758,0.1477503776550293,0.001,0.8467092514038086,0.3660619854927063
113,0.949999988079071,0.14124923944473267,0.001,0.8886420726776123,0.2585524618625641
114,0.9416666626930237,0.14668121933937073,0.001,0.8825326561927795,0.28419631719589233
115,0.9537878632545471,0.12967827916145325,0.001,0.905026376247406,0.22501693665981293
116,0.9583333134651184,0.12520229816436768,0.001,0.8719800114631653,0.3027590811252594
117,0.9507575631141663,0.13224007189273834,0.001,0.8836434483528137,0.25987309217453003
118,0.9212121367454529,0.17653866112232208,0.001,0.7053596377372742,1.0167044401168823
119,0.9386363625526428,0.15894512832164764,0.001,0.5976117849349976,1.7855489253997803
120,0.9454545378684998,0.1571800857782364,0.001,0.893085241317749,0.2471177577972412
121,0.9537878632545471,0.13233929872512817,0.001,0.7431269288063049,0.7973162531852722
122,0.9590908885002136,0.1284065991640091,0.001,0.8950291872024536,0.2507619261741638
123,0.9446969628334045,0.14202634990215302,0.001,0.7364621162414551,0.6968487501144409
124,0.9545454382896423,0.12719367444515228,0.001,0.8605942726135254,0.3377266526222229
125,0.9522727131843567,0.12893244624137878,0.001,0.8242154717445374,0.44333383440971375
126,0.9507575631141663,0.13601334393024445,0.001,0.8850319385528564,0.29253098368644714
127,0.9469696879386902,0.13204973936080933,0.001,0.8797556161880493,0.3051490783691406
128,0.956818163394928,0.12099473178386688,0.001,0.6767564415931702,1.1901028156280518
129,0.9477272629737854,0.13314233720302582,0.001,0.7028602957725525,0.828227698802948
130,0.9409090876579285,0.1420985609292984,0.001,0.8683698773384094,0.33279135823249817
131,0.9492424130439758,0.13781876862049103,0.001,0.6262149214744568,2.149383306503296
132,0.9522727131843567,0.12567631900310516,0.001,0.8439322113990784,0.4169107973575592
133,0.9484848380088806,0.12612412869930267,0.001,0.655928909778595,1.3264555931091309
134,0.9439393877983093,0.13713720440864563,0.001,0.7608997225761414,0.8851016759872437
135,0.939393937587738,0.14969152212142944,0.001,0.8233823776245117,0.5060790181159973
136,0.9515151381492615,0.136280819773674,0.001,0.9014163017272949,0.23991993069648743
137,0.9431818127632141,0.14533330500125885,0.001,0.7917245030403137,0.5444480776786804
138,0.9439393877983093,0.13771028816699982,0.001,0.877534031867981,0.3252668082714081
139,0.9515151381492615,0.14898215234279633,0.001,0.6781449317932129,1.6007332801818848
140,0.9469696879386902,0.13665790855884552,0.001,0.8131074905395508,0.4991149306297302
141,0.967424213886261,0.10990600287914276,0.001,0.7195223569869995,1.0744686126708984
142,0.9522727131843567,0.12955641746520996,0.001,0.8866981267929077,0.26446861028671265
143,0.9583333134651184,0.12124506384134293,0.001,0.8891974687576294,0.29062607884407043
144,0.9643939137458801,0.10962182283401489,0.001,0.8558733463287354,0.3644418716430664
145,0.9590908885002136,0.11968120187520981,0.001,0.9036378860473633,0.23248647153377533
146,0.9553030133247375,0.12401777505874634,0.001,0.9000277519226074,0.2409241646528244
147,0.9454545378684998,0.13633792102336884,0.001,0.767564594745636,0.6544188261032104
