epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5160493850708008,0.6919856071472168,0.001,0.4884488582611084,1.2176125049591064
1,0.5888888835906982,0.6495594382286072,0.001,0.4884488582611084,1.3219616413116455
2,0.6333333253860474,0.6177335977554321,0.001,0.4994499385356903,0.7374207377433777
3,0.6432098746299744,0.6135576963424683,0.001,0.49862486124038696,0.7388269305229187
4,0.6518518328666687,0.6002935171127319,0.001,0.7725522518157959,0.5373634696006775
5,0.6691358089447021,0.5768821239471436,0.001,0.7522002458572388,0.5258467793464661
6,0.7037037014961243,0.552482008934021,0.001,0.8195819854736328,0.49357321858406067
7,0.7148148417472839,0.5326043963432312,0.001,0.8468096852302551,0.47016704082489014
8,0.7481481432914734,0.5244227051734924,0.001,0.7194719314575195,0.5039932131767273
9,0.7666666507720947,0.5010617971420288,0.001,0.8347084522247314,0.4776892066001892
10,0.7728394865989685,0.5078957080841064,0.001,0.6487898826599121,0.5859804153442383
11,0.7679012417793274,0.4904232919216156,0.001,0.6969196796417236,0.4963688850402832
12,0.7765432000160217,0.4881778657436371,0.001,0.7365236282348633,0.47897419333457947
13,0.7271605134010315,0.5249418020248413,0.001,0.5156765580177307,1.0514930486679077
14,0.7444444298744202,0.4982185959815979,0.001,0.6086358428001404,0.6372477412223816
15,0.7728394865989685,0.4845319986343384,0.001,0.7678768038749695,0.4417094588279724
16,0.7691357731819153,0.4769906997680664,0.001,0.7057205438613892,0.48467352986335754
17,0.7925925850868225,0.46071597933769226,0.001,0.6949945092201233,0.5530537962913513
18,0.7864197492599487,0.45517054200172424,0.001,0.8886138796806335,0.32848456501960754
19,0.8123456835746765,0.4592013955116272,0.001,0.8344334363937378,0.36435791850090027
20,0.7691357731819153,0.46870312094688416,0.001,0.8410341143608093,0.3687790036201477
21,0.780246913433075,0.46901455521583557,0.001,0.6138613820075989,0.7454267740249634
22,0.7913580536842346,0.4475798010826111,0.001,0.6102860569953918,0.9353073835372925
23,0.8012345433235168,0.43991321325302124,0.001,0.8597359657287598,0.3467639982700348
24,0.7876543402671814,0.44302231073379517,0.001,0.7929043173789978,0.3755101263523102
25,0.7950617074966431,0.4488109052181244,0.001,0.5855335593223572,1.2121708393096924
26,0.7888888716697693,0.4488282799720764,0.001,0.6820682287216187,0.6518216729164124
27,0.809876561164856,0.42742544412612915,0.001,0.9009901285171509,0.2629331648349762
28,0.8049382567405701,0.42550691962242126,0.001,0.7114961743354797,0.5792688727378845
29,0.8172839283943176,0.41847389936447144,0.001,0.7211220860481262,0.517185628414154
30,0.8172839283943176,0.41429904103279114,0.001,0.7986798882484436,0.3768496513366699
31,0.8123456835746765,0.4251944422721863,0.001,0.7538504004478455,0.48870009183883667
32,0.8135802745819092,0.4346352517604828,0.001,0.9034653306007385,0.2615969181060791
33,0.7888888716697693,0.4422203600406647,0.001,0.7488998770713806,0.4842097759246826
34,0.770370364189148,0.47129982709884644,0.001,0.5148515105247498,2.434392213821411
35,0.7851851582527161,0.4476717710494995,0.001,0.6650164723396301,1.2998887300491333
36,0.8209876418113708,0.42633944749832153,0.001,0.699394941329956,0.7435179948806763
37,0.8234567642211914,0.41597703099250793,0.001,0.7659515738487244,0.46750879287719727
