dataset,accuracy,peak accuracy,train time
ChlorineConcentration,0.6106770833333334,0.6208333333333333,1256.6237978935242
ElectricDevices,0.7268836726753988,0.7535987550252885,3549.6830308437347
FordA,0.6367675645653985,0.6367675645653985,4371.12334561348
UWaveGestureLibraryAll,0.8749302065884981,0.8819095477386935,7477.737040519714
