epoch,train loss,val loss,train acc,val acc,lr
0,3.6656548976898193,3.5234057158231735,0.03277777777777778,0.061068702290076333,0.0009999911173852617
1,3.3666704336802167,3.237064406275749,0.06277777777777778,0.08702290076335878,0.0009999644698917172
2,3.151235834757487,3.108093276619911,0.08722222222222223,0.07480916030534351,0.000999920058571364
3,3.067784055074056,2.984037920832634,0.07777777777777778,0.10025445292620865,0.000999857885177485
4,2.925426483154297,2.9632007479667664,0.10333333333333333,0.08447837150127227,0.0009997779521645793
5,2.885778872172038,2.981258526444435,0.10166666666666667,0.08091603053435115,0.0009996802626882652
6,2.9014323234558104,2.974246859550476,0.10277777777777777,0.08193384223918575,0.0009995648206051562
7,2.8217857678731284,2.847033143043518,0.11222222222222222,0.11653944020356234,0.000999431630472708
8,2.752445030212402,2.8244120478630066,0.11833333333333333,0.1078880407124682,0.0009992806975490387
9,2.764184904098511,2.7941303849220276,0.10833333333333334,0.10178117048346055,0.0009991120277927223
10,2.7936432202657064,2.768856093287468,0.10388888888888889,0.10585241730279898,0.0009989256278625513
11,2.732778040568034,2.733947992324829,0.12444444444444444,0.13129770992366413,0.0009987215051172763
12,2.6889451185862225,2.73889422416687,0.13833333333333334,0.11450381679389313,0.0009984996676153134
13,2.688996187845866,4.017608493566513,0.13444444444444445,0.05343511450381679,0.0009982601241144277
14,2.9758519013722737,2.938744619488716,0.095,0.0926208651399491,0.000998002884071386
15,2.7055495262145994,2.7126720547676086,0.12666666666666668,0.13740458015267176,0.000997727957641585
16,2.622828499476115,2.632044553756714,0.15888888888888889,0.15674300254452928,0.0009974353556786496
17,2.5261409918467206,3.244414895772934,0.19055555555555556,0.07582697201017811,0.0009971250897340038
18,2.884926462173462,2.723792478442192,0.12333333333333334,0.14961832061068703,0.000996797172056416
19,2.573877986272176,2.5430296510457993,0.17888888888888888,0.17251908396946564,0.000996451615591515
20,2.4476884841918944,2.4230311661958694,0.21388888888888888,0.2203562340966921,0.000996088433981278
21,2.3261768658955893,2.453766033053398,0.2633333333333333,0.19796437659033078,0.000995707641563493
22,2.31435006459554,2.664133831858635,0.2588888888888889,0.15674300254452928,0.000995309253371193
23,2.564306894938151,2.352142348885536,0.18388888888888888,0.23969465648854962,0.0009948932851320611
24,2.2591386953989665,2.345337688922882,0.26,0.21628498727735368,0.000994459753267812
25,2.1299362897872927,2.8620910197496414,0.31,0.13638676844783715,0.0009940086748935406
26,2.3694385210673015,2.3483341932296753,0.23,0.22544529262086513,0.000993540067817049
27,2.1382654825846354,2.1716852486133575,0.30333333333333334,0.26666666666666666,0.0009930539505381424
28,1.9850250403086345,2.1202469766139984,0.33055555555555555,0.3073791348600509,0.0009925503422478982
29,2.0021260102589924,2.02237655967474,0.33944444444444444,0.3292620865139949,0.00099202926282791
30,1.8569507598876953,2.2602676898241043,0.3827777777777778,0.2529262086513995,0.0009914907328495003
