dataset,accuracy,train time
50words,0.5868131868131868,62.739009857177734
ChlorineConcentration,0.75859375,166.065021276474
Cricket_X,0.7025641025641025,62.515403747558594
Cricket_Y,0.7794871794871795,62.89553713798523
Cricket_Z,0.7897435897435897,62.773295879364014
ElectricDevices,0.757878355595902,662.5414443016052
NonInvasiveFatalECG_Thorax1,0.6513994910941476,605.0525455474854
UWaveGestureLibraryAll,0.9662199888330542,696.7364778518677
WordsSynonyms,0.49843260188087773,58.16960883140564
