dataset,accuracy,train time
50words,0.6131868131868132,29.48641610145569
ChlorineConcentration,0.7744791666666667,101.23112034797668
Cricket_X,0.676923076923077,27.5821635723114
Cricket_Y,0.7153846153846154,27.566304206848145
Cricket_Z,0.6717948717948717,27.501347303390503
ElectricDevices,0.7606017377772014,488.2165138721466
NonInvasiveFatalECG_Thorax1,0.6325699745547074,172.03981757164001
UWaveGestureLibraryAll,0.9670575097710776,211.25042605400085
WordsSynonyms,0.5689655172413793,27.443308353424072
