dataset,accuracy,train time
50words,0.7846153846153846,76.78555154800415
ChlorineConcentration,0.7947916666666667,175.07779026031494
Cricket_X,0.782051282051282,77.5342481136322
Cricket_Y,0.8358974358974359,77.5987639427185
Cricket_Z,0.8179487179487179,77.73658108711243
ElectricDevices,0.7683828297237713,603.0901906490326
NonInvasiveFatalECG_Thorax1,0.6676844783715012,845.1269817352295
UWaveGestureLibraryAll,0.9723618090452262,924.4394087791443
WordsSynonyms,0.5877742946708464,66.61571335792542
