dataset,accuracy,train time
50words,0.49230769230769234,78.16113042831421
ChlorineConcentration,0.7778645833333333,174.61340618133545
Cricket_X,0.6897435897435897,79.6872787475586
Cricket_Y,0.7307692307692307,79.40297675132751
Cricket_Z,0.6846153846153846,79.53085899353027
ElectricDevices,0.794319802879004,609.9110412597656
NonInvasiveFatalECG_Thorax1,0.5201017811704834,861.5084867477417
UWaveGestureLibraryAll,0.8299832495812395,942.7475900650024
WordsSynonyms,0.384012539184953,67.77316880226135
