dataset,accuracy,train time
50words,0.5472527472527473,118.01349210739136
ChlorineConcentration,0.7815104166666667,254.93511128425598
Cricket_X,0.7435897435897436,119.9410445690155
Cricket_Y,0.7717948717948718,120.37042546272278
Cricket_Z,0.7743589743589744,120.36228537559509
ElectricDevices,0.7734405394890417,888.0704123973846
NonInvasiveFatalECG_Thorax1,0.6513994910941476,1298.0376589298248
UWaveGestureLibraryAll,0.8601340033500837,1430.2471961975098
WordsSynonyms,0.390282131661442,102.31323075294495
